"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"43128599999","2024-05-17T08:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET071METAR VOHS 170800Z 08006KT 6000 SCT015 SCT025 BKN100 30/22 Q1011 NOSIG=",
"43128599999","2024-05-17T08:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET071METAR VOHS 170830Z 09006KT 6000 SCT015 SCT025 BKN100 30/22 Q1011 NOSIG=",
"43128599999","2024-05-17T09:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0041,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET071METAR VOHS 170900Z 09008KT 6000 SCT015 SCT025 BKN100 30/22 Q1010 NOSIG=",
"43128599999","2024-05-17T09:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","080,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0300,1","+0210,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOHS 170930Z 08006KT 6000 SCT015 SCT025 30/21 Q1010 NOSIG=",
"43128599999","2024-05-17T10:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0310,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,1,99999,9",,,,"MET074METAR VOHS 171000Z 10006KT 6000 SCT015 SCT025 FEW030TCU 31/22 Q1009 NOSIG=",
"43128599999","2024-05-17T10:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0310,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,1,99999,9",,,,"MET074METAR VOHS 171030Z 10006KT 6000 SCT015 SCT025 FEW030TCU 31/22 Q1009 NOSIG=",
"43128599999","2024-05-17T11:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0310,1","+0210,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,1,99999,9",,,,"MET074METAR VOHS 171130Z 12006KT 6000 SCT015 SCT025 FEW030TCU 31/21 Q1009 NOSIG=",
"43128599999","2024-05-17T12:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0036,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,5,99999,9",,,,"MET082METAR COR VOHS 171230Z 10007KT 6000 SCT015 SCT025 FEW030TCU 30/22 COR Q1010 NOSIG=","D01      0ADE693"
"43128599999","2024-05-17T13:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET074METAR VOHS 171300Z 11009KT 6000 SCT015 SCT025 FEW030TCU 30/22 Q1010 NOSIG=",
"43128599999","2024-05-17T13:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET074METAR VOHS 171330Z 11009KT 6000 SCT015 SCT025 FEW030TCU 30/22 Q1010 NOSIG=",
"43128599999","2024-05-17T14:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0046,1","02438,1,9,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET074METAR VOHS 171400Z 10009KT 6000 SCT015 FEW030TCU BKN080 28/22 Q1011 NOSIG=",
"43128599999","2024-05-17T14:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0041,1","02438,1,9,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET074METAR VOHS 171430Z 11008KT 6000 SCT015 FEW030TCU BKN080 28/22 Q1011 NOSIG=",
"43128599999","2024-05-17T15:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0046,1","03048,1,9,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,5,99999,9",,,,"MET082METAR COR VOHS 171500Z 10009KT 6000 SCT015 FEW030TCU BKN100 28/22 COR Q1012 NOSIG=","D01      0ADE693"
"43128599999","2024-05-17T15:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0046,1","03048,1,9,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,1,99999,9",,,,"MET074METAR VOHS 171530Z 09009KT 6000 SCT015 FEW030TCU BKN100 27/22 Q1012 NOSIG=",
"43128599999","2024-05-17T16:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0036,1","03048,1,9,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET074METAR VOHS 171600Z 09007KT 6000 SCT015 FEW030TCU BKN100 27/22 Q1013 NOSIG=",
"43128599999","2024-05-17T16:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0041,1","03048,1,9,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET074METAR VOHS 171630Z 09008KT 6000 SCT015 FEW030TCU BKN100 27/22 Q1013 NOSIG=",
"43128599999","2024-05-17T17:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0041,1","03048,1,9,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","02,1,+00914,1,08,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET074METAR VOHS 171700Z 10008KT 6000 SCT015 FEW030TCU BKN100 27/22 Q1013 NOSIG=",
"43128599999","2024-05-17T17:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0021,1","03048,1,9,N","006000,1,9,9","+0270,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10130,1,99999,9",,,,"MET064METAR VOHS 171730Z 11004KT 6000 SCT015 BKN100 27/22 Q1013 NOSIG=",
"43128599999","2024-05-17T18:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0031,1","03048,1,9,N","006000,1,9,9","+0260,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,1,99999,9",,,,"MET080METAR COR VOHS 171800Z 11006KT 6000 SCT015 BKN100 26/22 Q1012 TEMPO COR 5000 HZ=",
"43128599999","2024-05-17T18:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0031,1","03048,1,9,N","005000,1,9,9","+0260,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,1,99999,9","05,1",,,"MET067METAR VOHS 171830Z 11006KT 5000 HZ SCT015 BKN100 26/22 Q1012 NOSIG=",
"43128599999","2024-05-17T19:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,9,N","005000,1,9,9","+0260,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET067METAR VOHS 171900Z 10006KT 5000 HZ SCT015 BKN100 26/22 Q1011 NOSIG=",
"43128599999","2024-05-17T19:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","090,1,N,0031,1","03048,1,9,N","005000,1,9,9","+0250,1","+0210,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET067METAR VOHS 171930Z 09006KT 5000 HZ SCT015 BKN100 25/21 Q1011 NOSIG=",
"43128599999","2024-05-17T20:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET067METAR VOHS 172000Z 10006KT 5000 HZ SCT015 BKN100 25/22 Q1011 NOSIG=",
"43128599999","2024-05-17T20:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172030Z 10005KT 5000 HZ SCT015 BKN100 25/22 Q1010 NOSIG=",
"43128599999","2024-05-17T21:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0021,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172100Z 10004KT 5000 HZ SCT015 BKN100 25/22 Q1010 NOSIG=",
"43128599999","2024-05-17T21:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0031,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172130Z 11006KT 5000 HZ SCT015 BKN100 25/22 Q1010 NOSIG=",
"43128599999","2024-05-17T22:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172200Z 11005KT 5000 HZ SCT015 BKN100 25/22 Q1010 NOSIG=",
"43128599999","2024-05-17T22:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","03048,1,9,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172230Z 12005KT 5000 HZ SCT015 BKN100 25/22 Q1010 NOSIG=",
"43128599999","2024-05-17T23:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","03048,1,9,N","005000,1,9,9","+0240,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172300Z 11005KT 5000 HZ SCT015 BKN100 24/22 Q1010 NOSIG=",
"43128599999","2024-05-17T23:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","03048,1,9,N","005000,1,9,9","+0240,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9","05,1",,,"MET067METAR VOHS 172330Z 12005KT 5000 HZ SCT015 BKN100 24/22 Q1010 NOSIG=",
"43128599999","2024-05-18T00:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","00457,1,C,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET074METAR VOHS 180000Z 11005KT 5000 HZ SCT010 SCT015 BKN100 25/22 Q1011 NOSIG=",
"43128599999","2024-05-18T00:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","00457,1,C,N","005000,1,9,9","+0250,1","+0220,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET074METAR VOHS 180030Z 12005KT 5000 HZ SCT010 SCT015 BKN100 25/22 Q1011 NOSIG=",
"43128599999","2024-05-18T01:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","110,1,N,0026,1","00457,1,C,N","005000,1,9,9","+0250,1","+0230,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10110,1,99999,9","05,1",,,"MET074METAR VOHS 180100Z 11005KT 5000 HZ SCT010 SCT015 BKN100 25/23 Q1011 NOSIG=",
"43128599999","2024-05-18T01:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","00457,1,C,N","006000,1,9,9","+0250,1","+0230,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10110,1,99999,9",,,,"MET071METAR VOHS 180130Z 12005KT 6000 SCT010 SCT015 BKN100 25/23 Q1011 NOSIG=",
"43128599999","2024-05-18T02:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00457,1,C,N","006000,1,9,9","+0260,1","+0240,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10110,1,99999,9",,,,"MET071METAR VOHS 180200Z VRB03KT 6000 SCT010 SCT015 BKN100 26/24 Q1011 NOSIG=",
"43128599999","2024-05-18T02:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00457,1,C,N","006000,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10120,1,99999,9",,,,"MET071METAR VOHS 180230Z VRB03KT 6000 SCT010 SCT015 BKN100 27/24 Q1012 NOSIG=",
"43128599999","2024-05-18T03:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00457,1,C,N","006000,1,9,9","+0270,1","+0230,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10120,1,99999,9",,,,"MET071METAR VOHS 180300Z VRB03KT 6000 SCT010 SCT015 BKN100 27/23 Q1012 NOSIG=",
"43128599999","2024-05-18T03:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00457,1,C,N","006000,1,9,9","+0280,1","+0240,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10120,1,99999,9",,,,"MET071METAR VOHS 180330Z VRB03KT 6000 SCT010 SCT015 BKN100 28/24 Q1012 NOSIG=",
"43128599999","2024-05-18T04:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00457,1,C,N","006000,1,9,9","+0280,1","+0220,1","99999,9",,"04,1,+00305,1,99,9","04,1,+00457,1,99,9","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10120,1,99999,9",,,,"MET071METAR VOHS 180400Z VRB03KT 6000 SCT010 SCT015 BKN100 28/22 Q1012 NOSIG=",
"43128599999","2024-05-18T04:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00610,1,C,N","006000,1,9,9","+0290,1","+0230,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00610,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,1,99999,9",,,,"MET071METAR VOHS 180430Z VRB03KT 6000 SCT015 SCT020 BKN025 29/23 Q1012 NOSIG=",
"43128599999","2024-05-18T05:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0015,1","00762,1,C,N","006000,1,9,9","+0300,1","+0230,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10120,1,99999,9",,,,"MET064METAR VOHS 180500Z VRB03KT 6000 SCT015 SCT025 30/23 Q1012 NOSIG=",
"43128599999","2024-05-18T05:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","999,9,V,0021,1","00762,1,C,N","006000,1,9,9","+0300,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOHS 180530Z VRB04KT 6000 SCT015 SCT025 30/22 Q1011 NOSIG=",
"43128599999","2024-05-18T06:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0310,1","+0230,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET064METAR VOHS 180600Z 12005KT 6000 SCT015 SCT025 31/23 Q1011 NOSIG=",
"43128599999","2024-05-18T06:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","120,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0320,1","+0230,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOHS 180630Z 12005KT 6000 SCT015 SCT025 32/23 Q1010 NOSIG=",
"43128599999","2024-05-18T07:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0320,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10100,1,99999,9",,,,"MET064METAR VOHS 180700Z 10005KT 6000 SCT015 SCT025 32/22 Q1010 NOSIG=",
"43128599999","2024-05-18T07:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0320,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,1,99999,9",,,,"MET074METAR VOHS 180730Z 10006KT 6000 SCT015 SCT025 FEW030TCU 32/22 Q1009 NOSIG=",
"43128599999","2024-05-18T08:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0031,1","00762,1,C,N","006000,1,9,9","+0320,1","+0230,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,1,99999,9",,,,"MET074METAR VOHS 180800Z 10006KT 6000 SCT015 SCT025 FEW030TCU 32/23 Q1009 NOSIG=",
"43128599999","2024-05-18T08:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","100,1,N,0026,1","00762,1,C,N","004000,1,9,9","+0310,5","+0220,5","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,09,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10090,5,99999,9","13,1","63,1",,"MET089METAR COR VOHS 180830Z 10005KT 4000 VCTS RA SCT015 SCT025 FEW030CB COR 31/22 Q1009 NOSIG=","D01      0ADE693D02      0ADE539"
"43128599999","2024-05-18T09:00:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","260,1,N,0046,1","00762,1,C,N","004000,1,9,9","+0290,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,09,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10080,1,99999,9","95,1",,,"MET079METAR VOHS 180900Z 26009KT 4000 -TSRA SCT015 SCT025 FEW030CB 29/22 Q1008 NOSIG=",
"43128599999","2024-05-18T09:30:00","4","17.2333333","78.4166666","617.0","HYDERABAD INTERNATIONAL AIRPORT, IN","FM-15","99999","V020","220,1,N,0041,1","00762,1,C,N","004000,1,9,9","+0290,1","+0220,1","99999,9",,"04,1,+00457,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,09,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10080,1,99999,9","95,1",,,"MET079METAR VOHS 180930Z 22008KT 4000 -TSRA SCT015 SCT025 FEW030CB 29/22 Q1008 NOSIG=",
