valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,hour,airport,low_visibility,valid_hour,LATITUDE,LONGITUDE,ELEVATION
2024-01-09 13:00:00+00:00,51.8,50.0,93.55,300.0,6.0,1019.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,13,VIDP,True,2024-01-09 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 13:30:00+00:00,51.8,50.0,93.55,300.0,7.0,1020.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,13,VIDP,True,2024-01-09 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 14:00:00+00:00,51.8,50.0,93.55,290.0,7.0,1020.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-09 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 14:30:00+00:00,51.8,50.0,93.55,300.0,7.0,1020.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-09 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 15:00:00+00:00,51.8,50.0,93.55,300.0,7.0,1020.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-09 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 15:30:00+00:00,51.8,48.2,87.47,290.0,7.0,1021.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-09 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 16:00:00+00:00,51.8,48.2,87.47,300.0,7.0,1021.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VIDP,True,2024-01-09 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 16:30:00+00:00,50.0,46.4,87.37,300.0,6.0,1021.0,1.12,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VIDP,True,2024-01-09 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 17:00:00+00:00,50.0,46.4,87.37,290.0,7.0,1021.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VIDP,True,2024-01-09 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 17:30:00+00:00,50.0,44.6,81.61,280.0,6.0,1020.0,1.37,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VIDP,True,2024-01-09 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 18:00:00+00:00,50.0,44.6,81.61,280.0,6.0,1020.0,1.37,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VIDP,True,2024-01-09 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 18:30:00+00:00,50.0,44.6,81.61,280.0,7.0,1020.0,1.37,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VIDP,True,2024-01-09 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 19:00:00+00:00,48.2,44.6,87.28,270.0,8.0,1020.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VIDP,True,2024-01-09 19:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 19:30:00+00:00,48.2,44.6,87.28,280.0,8.0,1020.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VIDP,True,2024-01-09 19:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 20:00:00+00:00,48.2,44.6,87.28,280.0,8.0,1020.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-01-09 20:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 20:30:00+00:00,48.2,44.6,87.28,280.0,8.0,1020.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-01-09 20:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 21:00:00+00:00,48.2,44.6,87.28,270.0,9.0,1020.0,1.37,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-01-09 21:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 21:30:00+00:00,48.2,44.6,87.28,270.0,8.0,1020.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-01-09 21:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 22:00:00+00:00,48.2,44.6,87.28,300.0,6.0,1019.0,1.18,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-01-09 22:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 22:30:00+00:00,48.2,44.6,87.28,280.0,6.0,1019.0,1.12,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-01-09 22:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 23:00:00+00:00,46.4,44.6,93.4,300.0,7.0,1019.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-01-09 23:00:00+00:00,28.584511,77.205783,215.0
2024-01-09 23:30:00+00:00,46.4,44.6,93.4,300.0,6.0,1019.0,0.87,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-01-09 23:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 00:00:00+00:00,46.4,44.6,93.4,290.0,6.0,1019.0,0.87,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-01-10 00:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 00:30:00+00:00,46.4,46.4,100.0,280.0,6.0,1019.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-01-10 00:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 01:00:00+00:00,46.4,46.4,100.0,270.0,6.0,1020.0,0.68,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-01-10 01:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 01:30:00+00:00,46.4,46.4,100.0,280.0,6.0,1020.0,0.68,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-01-10 01:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 02:00:00+00:00,46.4,46.4,100.0,260.0,5.0,1020.0,0.62,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-01-10 02:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 02:30:00+00:00,46.4,46.4,100.0,270.0,7.0,1020.0,0.62,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-01-10 02:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 03:00:00+00:00,46.4,46.4,100.0,270.0,6.0,1020.0,0.5,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,3,VIDP,True,2024-01-10 03:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 03:30:00+00:00,46.4,46.4,100.0,260.0,7.0,1021.0,0.5,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,3,VIDP,True,2024-01-10 03:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 04:00:00+00:00,46.4,44.6,93.4,260.0,6.0,1021.0,0.56,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,4,VIDP,True,2024-01-10 04:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 04:30:00+00:00,46.4,44.6,93.4,260.0,6.0,1021.0,0.56,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,4,VIDP,True,2024-01-10 04:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 05:00:00+00:00,48.2,44.6,87.28,260.0,6.0,1021.0,0.68,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,5,VIDP,True,2024-01-10 05:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 05:30:00+00:00,48.2,44.6,87.28,260.0,6.0,1021.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,5,VIDP,True,2024-01-10 05:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 06:00:00+00:00,50.0,46.4,87.37,280.0,8.0,1021.0,0.81,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,6,VIDP,True,2024-01-10 06:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 06:30:00+00:00,50.0,46.4,87.37,280.0,8.0,1020.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,6,VIDP,True,2024-01-10 06:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 07:00:00+00:00,51.8,50.0,93.55,290.0,8.0,1019.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,7,VIDP,True,2024-01-10 07:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 07:30:00+00:00,51.8,50.0,93.55,280.0,8.0,1019.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,7,VIDP,True,2024-01-10 07:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 08:00:00+00:00,51.8,50.0,93.55,270.0,8.0,1018.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,8,VIDP,True,2024-01-10 08:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 08:30:00+00:00,55.4,50.0,81.99,280.0,8.0,1018.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,8,VIDP,True,2024-01-10 08:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 09:00:00+00:00,55.4,46.4,71.64,290.0,7.0,1017.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VIDP,True,2024-01-10 09:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 09:30:00+00:00,55.4,44.6,66.91,280.0,8.0,1017.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VIDP,True,2024-01-10 09:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 10:00:00+00:00,55.4,44.6,66.91,280.0,7.0,1017.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VIDP,True,2024-01-10 10:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 10:30:00+00:00,55.4,44.6,66.91,260.0,8.0,1016.0,0.93,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VIDP,True,2024-01-10 10:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 11:00:00+00:00,55.4,44.6,66.91,270.0,7.0,1016.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VIDP,True,2024-01-10 11:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 11:30:00+00:00,53.6,44.6,71.45,250.0,7.0,1016.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VIDP,True,2024-01-10 11:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 12:00:00+00:00,53.6,44.6,71.45,260.0,7.0,1016.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VIDP,True,2024-01-10 12:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 12:30:00+00:00,51.8,46.4,81.74,260.0,6.0,1017.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,12,VIDP,True,2024-01-10 12:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 13:00:00+00:00,50.0,46.4,87.37,260.0,6.0,1017.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,13,VIDP,True,2024-01-10 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 13:30:00+00:00,50.0,46.4,87.37,270.0,5.0,1017.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,13,VIDP,True,2024-01-10 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 14:00:00+00:00,48.2,46.4,93.45,340.0,3.0,1017.0,0.62,3.0,CLR,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-10 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 14:30:00+00:00,48.2,44.6,87.28,260.0,4.0,1018.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-10 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 15:00:00+00:00,48.2,44.6,87.28,270.0,4.0,1018.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-10 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 15:30:00+00:00,48.2,44.6,87.28,260.0,3.0,1018.0,0.62,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-10 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 16:00:00+00:00,46.4,44.6,93.4,250.0,3.0,1018.0,0.62,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VIDP,True,2024-01-10 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 16:30:00+00:00,46.4,44.6,93.4,260.0,4.0,1018.0,0.5,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,16,VIDP,True,2024-01-10 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 17:00:00+00:00,46.4,44.6,93.4,280.0,4.0,1018.0,0.5,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,17,VIDP,True,2024-01-10 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 17:30:00+00:00,46.4,44.6,93.4,300.0,4.0,1018.0,0.5,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,17,VIDP,True,2024-01-10 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 18:00:00+00:00,46.4,44.6,93.4,280.0,3.0,1018.0,0.5,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,18,VIDP,True,2024-01-10 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 18:30:00+00:00,46.4,44.6,93.4,230.0,4.0,1018.0,0.43,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,18,VIDP,True,2024-01-10 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 19:00:00+00:00,46.4,46.4,100.0,240.0,4.0,1018.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,19,VIDP,True,2024-01-10 19:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 19:30:00+00:00,46.4,46.4,100.0,240.0,4.0,1018.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,19,VIDP,True,2024-01-10 19:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 20:00:00+00:00,46.4,46.4,100.0,250.0,4.0,1018.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,20,VIDP,True,2024-01-10 20:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 20:30:00+00:00,46.4,46.4,100.0,270.0,5.0,1018.0,0.31,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,20,VIDP,True,2024-01-10 20:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 21:00:00+00:00,46.4,46.4,100.0,270.0,6.0,1018.0,0.31,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,21,VIDP,True,2024-01-10 21:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 21:30:00+00:00,46.4,46.4,100.0,270.0,5.0,1018.0,0.25,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,21,VIDP,True,2024-01-10 21:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 22:00:00+00:00,46.4,46.4,100.0,270.0,6.0,1018.0,0.19,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,22,VIDP,True,2024-01-10 22:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 22:30:00+00:00,46.4,44.6,93.4,270.0,6.0,1018.0,0.03,6.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,22,VIDP,True,2024-01-10 22:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 23:00:00+00:00,46.4,44.6,93.4,260.0,5.0,1018.0,0.06,5.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,23,VIDP,True,2024-01-10 23:00:00+00:00,28.584511,77.205783,215.0
2024-01-10 23:30:00+00:00,46.4,46.4,100.0,270.0,6.0,1018.0,0.06,6.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,23,VIDP,True,2024-01-10 23:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 00:00:00+00:00,46.4,46.4,100.0,270.0,6.0,1019.0,0.06,6.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,0,VIDP,True,2024-01-11 00:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 00:30:00+00:00,46.4,46.4,100.0,280.0,7.0,1019.0,0.19,7.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,0,VIDP,True,2024-01-11 00:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 01:00:00+00:00,46.4,44.6,93.4,280.0,5.0,1019.0,0.19,5.0,VV ,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FG,1,VIDP,True,2024-01-11 01:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 01:30:00+00:00,46.4,44.6,93.4,280.0,4.0,1020.0,0.31,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,1,VIDP,True,2024-01-11 01:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 02:00:00+00:00,44.6,44.6,100.0,280.0,4.0,1020.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,2,VIDP,True,2024-01-11 02:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 02:30:00+00:00,44.6,44.6,100.0,290.0,5.0,1020.0,0.37,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,2,VIDP,True,2024-01-11 02:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 03:00:00+00:00,46.4,44.6,93.4,280.0,4.0,1021.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,3,VIDP,True,2024-01-11 03:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 03:30:00+00:00,46.4,44.6,93.4,290.0,4.0,1021.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,3,VIDP,True,2024-01-11 03:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 04:00:00+00:00,46.4,44.6,93.4,290.0,4.0,1022.0,0.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,4,VIDP,True,2024-01-11 04:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 04:30:00+00:00,48.2,44.6,87.28,270.0,3.0,1022.0,0.56,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,MIFG,4,VIDP,True,2024-01-11 04:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 05:00:00+00:00,50.0,46.4,87.37,280.0,3.0,1022.0,0.62,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,5,VIDP,True,2024-01-11 05:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 05:30:00+00:00,50.0,46.4,87.37,280.0,3.0,1022.0,0.62,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,5,VIDP,True,2024-01-11 05:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 06:00:00+00:00,51.8,44.6,76.34,230.0,3.0,1022.0,0.75,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,6,VIDP,True,2024-01-11 06:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 06:30:00+00:00,53.6,44.6,71.45,240.0,4.0,1021.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VIDP,True,2024-01-11 06:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 07:00:00+00:00,55.4,46.4,71.64,260.0,5.0,1021.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VIDP,True,2024-01-11 07:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 07:30:00+00:00,57.2,46.4,67.12,250.0,6.0,1020.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VIDP,True,2024-01-11 07:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 08:00:00+00:00,57.2,46.4,67.12,270.0,6.0,1020.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VIDP,True,2024-01-11 08:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 08:30:00+00:00,59.0,44.6,58.77,280.0,5.0,1019.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VIDP,True,2024-01-11 08:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 09:00:00+00:00,59.0,44.6,58.77,280.0,4.0,1019.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VIDP,True,2024-01-11 09:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 09:30:00+00:00,59.0,44.6,58.77,270.0,5.0,1018.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VIDP,True,2024-01-11 09:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 10:00:00+00:00,60.8,44.6,55.12,290.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VIDP,True,2024-01-11 10:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 10:30:00+00:00,59.0,44.6,58.77,280.0,5.0,1018.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VIDP,True,2024-01-11 10:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 11:00:00+00:00,59.0,44.6,58.77,270.0,6.0,1018.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VIDP,True,2024-01-11 11:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 11:30:00+00:00,59.0,44.6,58.77,270.0,5.0,1018.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VIDP,True,2024-01-11 11:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 12:00:00+00:00,57.2,46.4,67.12,260.0,5.0,1018.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VIDP,True,2024-01-11 12:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 12:30:00+00:00,57.2,46.4,67.12,270.0,4.0,1017.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VIDP,True,2024-01-11 12:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 13:00:00+00:00,55.4,46.4,71.64,280.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VIDP,True,2024-01-11 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 13:30:00+00:00,55.4,48.2,76.66,250.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VIDP,True,2024-01-11 13:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 14:00:00+00:00,53.6,48.2,81.87,240.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-11 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 14:30:00+00:00,51.8,48.2,87.47,250.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VIDP,True,2024-01-11 14:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 15:00:00+00:00,51.8,46.4,81.74,260.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-11 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 15:30:00+00:00,50.0,46.4,87.37,270.0,5.0,1018.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VIDP,True,2024-01-11 15:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 16:00:00+00:00,50.0,46.4,87.37,260.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VIDP,True,2024-01-11 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 16:30:00+00:00,50.0,46.4,87.37,240.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VIDP,True,2024-01-11 16:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 17:00:00+00:00,50.0,46.4,87.37,250.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VIDP,True,2024-01-11 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 17:30:00+00:00,50.0,46.4,87.37,260.0,4.0,1018.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VIDP,True,2024-01-11 17:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 18:00:00+00:00,48.2,46.4,93.45,240.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VIDP,True,2024-01-11 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 18:30:00+00:00,48.2,46.4,93.45,250.0,3.0,1018.0,0.87,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VIDP,True,2024-01-11 18:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 19:00:00+00:00,48.2,46.4,93.45,260.0,4.0,1019.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VIDP,True,2024-01-11 19:00:00+00:00,28.584511,77.205783,215.0
2024-01-11 19:30:00+00:00,48.2,46.4,93.45,240.0,3.0,1018.0,0.62,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VIDP,True,2024-01-11 19:00:00+00:00,28.584511,77.205783,215.0
