"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"42182099999","2024-03-14T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","290,1,N,0010,1","03000,1,C,N","004000,1,9,9","+0294,1","+0114,1","10133,1",,"1,1,02,1","1,1,02,1","03,1,+01050,1,06,1","04,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+037,1","05,1",,,"SYN07042182 31696 52902 10294 20114 40133 70511 83530 333 58037 83635 84360=",
"42182099999","2024-03-14T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","290,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0278,1","+0095,1","10123,1",,"2,1,02,1","1,1,02,1","02,1,+01050,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+020,1","05,1",,,"SYN07042182 31696 22905 10278 20095 40123 70521 82500 333 10304 58020 82635=",
"42182099999","2024-03-14T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0230,1","+0125,1","10143,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+019,1","05,1",,,"SYN05242182 31995 03404 10230 20125 40143 70500 333 58019=",
"42182099999","2024-03-14T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","002000,1,9,9","+0214,1","+0175,1","10144,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+029,1","10,1",,,"SYN05242182 31995 02007 10214 20175 40144 71000 333 58029=",
"42182099999","2024-03-14T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0184,1","+0146,1","10133,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+017,1","10,1",,,"SYN05242182 31995 01802 10184 20146 40133 71000 333 58017=",
"42182099999","2024-03-15T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0162,1","+0102,1","10131,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-001,1","05,1",,,"SYN05242182 31995 01604 10162 20102 40131 70500 333 59001=",
"42182099999","2024-03-15T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0188,1","+0089,1","10146,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0304,1","240,N,+0139,1",,"9,9,999,9,-011,1","05,1",,,"SYN07442182 31995 02705 10188 20089 40146 70500 333 10304 20139 59011 555 10004=",
"42182099999","2024-03-15T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0258,1","+0023,1","10148,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-011,1","05,1",,,"SYN05242182 31996 02706 10258 20023 40148 70500 333 59011=",
"42182099999","2024-03-15T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","180,1,N,0036,1","22000,1,9,N","004000,1,9,9","+0284,1","+0047,1","10128,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-005,1","05,1",,,"SYN06442182 31996 21807 10284 20047 40128 70511 82030 333 59005 82360=",
"42182099999","2024-03-15T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0268,1","+0079,1","10117,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-006,1","05,1",,,"SYN07042182 31996 22708 10268 20079 40117 70511 82030 333 10287 59006 82360=",
"42182099999","2024-03-15T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0196,1","+0112,1","10142,1",,"1,1,02,1","1,1,02,1",,,,,,,,,,"9,9,999,9,-004,1","05,1",,,"SYN05242182 31996 00000 10196 20112 40142 70511 333 59004=",
"42182099999","2024-03-15T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0152,1","+0107,1","10155,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+005,1","05,1",,,"SYN05242182 31996 00000 10152 20107 40155 70500 333 58005=",
"42182099999","2024-03-15T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0134,1","+0103,1","10152,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+015,1","10,1",,,"SYN05242182 31996 00000 10134 20103 40152 71000 333 58015=",
"42182099999","2024-03-16T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0118,1","+0103,1","10157,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+021,1","10,1",,,"SYN05242182 31996 00000 10118 20103 40157 71000 333 58021=",
"42182099999","2024-03-16T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0172,1","+0117,1","10173,1",,"2,1,02,1","2,1,02,1","04,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,03000,1,99,9,99,9","240,M,+0287,1","240,N,+0101,1",,"9,9,999,9,+026,1","05,1",,,"SYN07642182 31996 40000 10172 20117 40173 70522 84030 333 10287 20101 58026 84360=",
"42182099999","2024-03-16T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","290,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0274,1","+0094,1","10163,1",,"2,1,02,1","2,1,02,1","04,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+017,1","05,1",,,"SYN06442182 31996 42903 10274 20094 40163 70522 84030 333 58017 84360=",
"42182099999","2024-03-16T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","230,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0286,1","+0081,1","10139,1",,"2,1,02,1","2,1,02,1","04,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+017,1","05,1",,,"SYN06442182 31996 42305 10286 20081 40139 70522 84030 333 58017 84360=",
"42182099999","2024-03-16T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0274,1","+0094,1","10134,1",,"2,1,02,1","1,1,02,1","03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9","240,M,+0303,1",,,"9,9,999,9,+017,1","05,1",,,"SYN07042182 31996 32708 10274 20094 40134 70521 83030 333 10303 58017 83360=",
"42182099999","2024-03-16T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0214,1","+0134,1","10151,1",,"0,1,02,1","0,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+011,1","05,1",,,"SYN06442182 31996 20000 10214 20134 40151 70500 82030 333 58011 82360=",
"42182099999","2024-03-16T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0170,1","+0131,1","10162,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+009,1","10,1",,,"SYN05242182 31996 00000 10170 20131 40162 71000 333 58009=",
"42182099999","2024-03-16T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0146,1","+0120,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+001,1","10,1",,,"SYN05242182 31995 00000 10146 20120 40147 71000 333 58001=",
"42182099999","2024-03-17T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","002000,1,9,9","+0136,1","+0114,1","10146,1",,"1,1,02,1","0,1,02,1","03,1,+00900,1,06,1","03,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00900,1,99,9,99,9",,,,"9,9,999,9,-009,1","10,1",,,"SYN07042182 31595 50000 10136 20114 40146 71010 83530 333 59009 83630 83360=",
"42182099999","2024-03-17T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","002000,1,9,9","+0178,1","+0116,1","10165,1",,"2,1,02,1","2,1,02,1","04,1,+00900,1,06,1","03,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00900,1,99,9,99,9","240,M,+0303,1","240,N,+0119,1",,"9,9,999,9,-008,1","05,1",,,"SYN09242182 31595 60000 10178 20116 40165 70522 84530 333 10303 20119 59008 84630 83360 555 10004=",
"42182099999","2024-03-17T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0015,1","99999,9,C,N","004000,1,9,9","+0262,1","+0080,1","10162,1",,"2,1,02,1","1,1,02,1","02,1,+01050,1,06,1","03,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,-002,1","05,1",,,"SYN07042182 31696 42703 10262 20080 40162 70521 82530 333 59002 82635 83360=","Q01 030003SCOCIG"
"42182099999","2024-03-17T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","230,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0300,1","+0077,1","10134,1",,"2,1,02,1","1,1,02,1","03,2,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,2,03,2,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-005,1","05,1",,,"SYN06442182 31996 22304 10300 20077 40134 70521 82030 333 59005 83360=",
"42182099999","2024-03-17T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","230,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0288,1","+0084,1","10123,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-009,1","05,1",,,"SYN07042182 31996 22303 10288 20084 40123 70511 82030 333 10308 59009 82360=",
"42182099999","2024-03-17T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0210,1","+0129,1","10143,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-008,1","05,1",,,"SYN06442182 31996 23403 10210 20129 40143 70511 82030 333 59008 82360=",
"42182099999","2024-03-17T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0176,1","+0152,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-015,1","10,1",,,"SYN05242182 31996 00000 10176 20152 40147 71000 333 59015=",
"42182099999","2024-03-17T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0156,1","+0146,1","10146,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-001,1","10,1",,,"SYN05242182 31995 00000 10156 20146 40146 71000 333 59001=",
"42182099999","2024-03-18T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0140,1","+0122,1","10136,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-010,1","10,1",,,"SYN05242182 31995 03203 10140 20122 40136 71000 333 59010=",
"42182099999","2024-03-18T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","001000,1,9,9","+0168,1","+0121,1","10149,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0308,1","240,N,+0122,1",,"9,9,999,9,-016,1","05,1",,,"SYN07442182 31994 02903 10168 20121 40149 70500 333 10308 20122 59016 555 10004=",
"42182099999","2024-03-18T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","002000,1,9,9","+0264,1","+0083,1","10147,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-015,1","05,1",,,"SYN05242182 31995 02506 10264 20083 40147 70500 333 59015=",
"42182099999","2024-03-18T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0298,1","+0079,1","10119,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-015,1","05,1",,,"SYN05242182 31996 02704 10298 20079 40119 70500 333 59015=",
"42182099999","2024-03-18T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0286,1","+0070,1","10103,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-020,1","05,1",,,"SYN05842182 31996 02705 10286 20070 40103 70500 333 10306 59020=",
"42182099999","2024-03-18T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0214,1","+0134,1","10128,1",,"0,1,02,1","0,1,02,1","01,1,+01050,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,-015,1","05,1",,,"SYN06442182 31696 10000 10214 20134 40128 70500 81500 333 59015 81635=",
"42182099999","2024-03-18T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0170,1","+0127,1","10134,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-013,1","10,1",,,"SYN05242182 31995 00000 10170 20127 40134 71000 333 59013=",
"42182099999","2024-03-18T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0150,1","+0125,1","10123,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-023,1","10,1",,,"SYN05242182 31995 00000 10150 20125 40123 71000 333 59023=",
"42182099999","2024-03-19T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0138,1","+0123,1","10124,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-012,1","10,1",,,"SYN05242182 31995 00000 10138 20123 40124 71000 333 59012=",
"42182099999","2024-03-19T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0180,1","+0123,1","10146,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0306,1","240,N,+0122,1",,"9,9,999,9,-003,1","05,1",,,"SYN07442182 31995 00000 10180 20123 40146 70500 333 10306 20122 59003 555 10004=",
"42182099999","2024-03-19T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0282,1","+0111,1","10141,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-004,1","05,1",,,"SYN05242182 31995 02002 10282 20111 40141 70500 333 59004=",
"42182099999","2024-03-19T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","160,1,N,0051,1","99999,9,9,N","004000,1,9,9","+0304,1","+0095,1","10114,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-005,1","05,1",,,"SYN05242182 31996 01610 10304 20095 40114 70500 333 59005=",
"42182099999","2024-03-19T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0296,1","+0087,1","10096,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-007,1","05,1",,,"SYN05842182 31996 03206 10296 20087 40096 70500 333 10313 59007=",
"42182099999","2024-03-19T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0138,1","10130,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+002,1","05,1",,,"SYN05242182 31996 00000 10214 20138 40130 70500 333 58002=",
"42182099999","2024-03-19T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0188,1","+0139,1","10132,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-001,1","05,1",,,"SYN05242182 31996 00000 10188 20139 40132 70500 333 59001=",
"42182099999","2024-03-19T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0170,1","+0142,1","10132,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+011,1","10,1",,,"SYN05242182 31995 00000 10170 20142 40132 71000 333 58011=",
"42182099999","2024-03-20T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0154,1","+0136,1","10133,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+010,1","10,1",,,"SYN05242182 31995 00000 10154 20136 40133 71000 333 58010=",
"42182099999","2024-03-20T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0196,1","+0143,1","10150,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0313,1","240,N,+0137,1",,"9,9,999,9,+006,1","10,1",,,"SYN07442182 31995 03403 10196 20143 40150 71000 333 10313 20137 58006 555 10004=",
"42182099999","2024-03-20T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0290,1","+0132,1","10134,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-007,1","05,1",,,"SYN05242182 31996 02504 10290 20132 40134 70500 333 59007=",
"42182099999","2024-03-20T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0310,1","+0124,1","10088,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-006,1","05,1",,,"SYN05842182 31996 02702 10310 20124 40088 70500 333 10336 59006=",
"42182099999","2024-03-20T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0242,1","+0152,1","10117,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-010,1","05,1",,,"SYN05242182 31995 00000 10242 20152 40117 70500 333 59010=",
"42182099999","2024-03-20T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0200,1","+0153,1","10138,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+007,1","05,1",,,"SYN05242182 31995 00000 10200 20153 40138 70500 333 58007=",
"42182099999","2024-03-20T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0182,1","+0151,1","10129,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-002,1","10,1",,,"SYN05242182 31995 00000 10182 20151 40129 71000 333 59002=",
"42182099999","2024-03-21T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0026,1","22000,1,9,N","002000,1,9,9","+0178,1","+0153,1","10138,1",,"1,1,02,1","1,1,02,1","03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+007,1","10,1",,,"SYN06442182 31995 33405 10178 20153 40138 71011 83030 333 58007 83360=",
"42182099999","2024-03-21T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0192,1","+0151,1","10151,1",,"1,1,02,1","1,1,02,1","03,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9","240,M,+0336,1","240,N,+0164,1",,"9,9,999,9,+001,1","10,1",,,"SYN08642182 31995 33406 10192 20151 40151 71011 83030 333 10336 20164 58001 83360 555 10004=",
"42182099999","2024-03-21T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0252,1","+0164,1","10140,1",,"0,1,02,1","0,1,02,1","01,1,+01050,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01050,1,99,9,99,9",,,,"9,9,999,9,+003,1","05,1",,,"SYN06442182 31696 13406 10252 20164 40140 70500 81500 333 58003 81635=",
"42182099999","2024-03-21T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","070,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0288,1","+0155,1","10109,1",,"0,1,02,1","0,1,02,1","02,1,+03000,1,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,+003,1","05,1",,,"SYN06442182 31996 30705 10288 20155 40109 70500 82031 333 58003 82360=",
"42182099999","2024-03-21T12:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","004000,1,9,9","+0282,1","+0176,1","10099,1",,"1,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,+007,1","05,1",,,"SYN05842182 31996 00504 10282 20176 40099 70510 333 10301 58007=",
"42182099999","2024-03-21T15:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","004000,1,9,9","+0236,1","+0182,1","10116,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-001,1","05,1",,,"SYN05242182 31996 03203 10236 20182 40116 70500 333 59001=",
"42182099999","2024-03-21T18:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","002000,1,9,9","+0214,1","+0185,1","10131,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-007,1","10,1",,,"SYN05242182 31995 02903 10214 20185 40131 71000 333 59007=",
"42182099999","2024-03-21T21:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0198,1","+0179,1","10125,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-005,1","10,1",,,"SYN05242182 31995 02504 10198 20179 40125 71000 333 59005=",
"42182099999","2024-03-22T00:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0190,1","+0174,1","10108,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-030,1","10,1",,,"SYN05242182 31995 02704 10190 20174 40108 71000 333 59030=",
"42182099999","2024-03-22T03:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","340,1,N,0010,1","22000,1,9,N","002000,1,9,9","+0216,1","+0167,1","10114,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9","240,M,+0301,1","240,N,+0180,1",,"9,9,999,9,-034,1","05,1",,,"SYN08642182 31995 23402 10216 20167 40114 70511 82030 333 10301 20180 59034 82360 555 10004=",
"42182099999","2024-03-22T06:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","050,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0286,1","+0168,1","10103,1",,"1,1,02,1","1,1,02,1","02,1,+03000,1,03,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,03000,1,99,9,99,9",,,,"9,9,999,9,-033,1","05,1",,,"SYN06442182 31996 20504 10286 20168 40103 70511 82030 333 59033 82360=",
"42182099999","2024-03-22T07:30:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-15","99999","V020","050,1,N,0026,1","99999,9,9,N","004000,1,9,9","+0300,1","+0170,1","99999,9",,,,"02,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9",,,"10090,1,99999,9",,"05,1",,,"MET060METAR VIDD 220730Z 05005KT 4000 HZ FEW100 30/17 Q1009 NOSIG=",
"42182099999","2024-03-22T09:00:00","4","28.584511","77.205783","214.88","SAFDARJUNG, IN","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0318,1","+0170,1","10066,1",,"0,1,02,1","0,1,02,1",,,,,,,,,,"9,9,999,9,-041,1","05,1",,,"SYN05242182 31996 03206 10318 20170 40066 70500 333 59041=",
