tmpf_c,dwpf_c,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,airport,hour,low_visibility,LATITUDE,LONGITUDE,ELEVATION,hour_of_day,day,month,wx_+SHRA,wx_+TSRA,wx_-SHRA,wx_-TSRA,"wx_-TSRA,fog","wx_-TSRA,haze",wx_BLDU,wx_Heavy DZ,wx_Heavy RA,wx_In the vicinity RA,wx_In the vicinity SH,wx_In the vicinity TS,wx_Light DZ,wx_Light RA,wx_Light TS,wx_MIFG,"wx_MIFG,fog",wx_Moderate BR,wx_Moderate DS,wx_Moderate DU,wx_Moderate DZ,wx_Moderate FG,wx_Moderate FU,wx_Moderate HZ,wx_Moderate RA,wx_Moderate TS,wx_NoWX,"wx_NoWX,fog","wx_NoWX,gusty","wx_NoWX,haze",wx_SHRA,"wx_SHRA,haze,tempo,gusty",wx_TSRA,temp_diff,turbulence
32,8,22,300,4,1007,2,4,2,1,1,1,10000,999,999,999,1,15,0,28.584511,77.205783,215,15,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,24,0
32,8,22,280,4,1007,2,4,2,1,1,1,10000,999,999,999,1,15,0,28.584511,77.205783,215,15,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
31,8,23,290,4,1007,2,4,2,1,1,1,10000,999,999,999,1,16,0,28.584511,77.205783,215,16,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,0
31,9,25,230,2,1008,2,2,2,4,1,1,3500,10000,999,999,1,16,0,28.584511,77.205783,215,16,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
30,9,27,230,2,1008,2,2,2,4,1,1,3500,10000,999,999,1,17,0,28.584511,77.205783,215,17,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21,0
30,10,28,230,2,1007,2,2,2,4,1,1,3500,10000,999,999,1,17,0,28.584511,77.205783,215,17,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
30,10,28,230,2,1007,2,2,2,4,1,1,3500,10000,999,999,1,18,0,28.584511,77.205783,215,18,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
30,10,28,270,3,1007,2,3,2,2,5,1,3500,4000,10000,999,1,18,0,28.584511,77.205783,215,18,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
29,10,30,230,2,1007,2,2,2,2,5,1,3500,4000,10000,999,1,19,0,28.584511,77.205783,215,19,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19,0
29,10,30,230,2,1007,2,2,2,2,5,1,3500,4000,10000,999,1,19,0,28.584511,77.205783,215,19,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19,0
29,9,28,310,3,1007,2,3,2,2,5,1,3500,4000,10000,999,1,20,0,28.584511,77.205783,215,20,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20,0
29,9,28,340,3,1006,2,3,2,2,5,1,3500,4000,10000,999,1,20,0,28.584511,77.205783,215,20,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
28,9,30,120,4,1006,2,4,2,2,5,1,3500,4000,10000,999,1,21,0,28.584511,77.205783,215,21,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0
27,10,34,110,4,1006,2,4,2,2,5,1,3500,4000,10000,999,1,21,0,28.584511,77.205783,215,21,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
26,10,36,230,2,1006,2,2,2,4,1,1,3500,10000,999,999,1,22,0,28.584511,77.205783,215,22,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
26,10,36,180,5,1006,2,5,2,4,1,1,3500,10000,999,999,1,22,0,28.584511,77.205783,215,22,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
27,10,34,230,2,1006,2,2,2,4,1,1,3500,10000,999,999,1,23,0,28.584511,77.205783,215,23,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
27,10,34,230,2,1006,1,2,2,4,1,1,3500,10000,999,999,1,23,1,28.584511,77.205783,215,23,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
26,10,36,230,2,1006,1,2,2,4,1,1,3500,10000,999,999,1,0,1,28.584511,77.205783,215,0,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
26,11,39,230,2,1006,1,2,2,4,1,1,3500,10000,999,999,1,0,1,28.584511,77.205783,215,0,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0
27,11,36,230,2,1007,1,2,2,4,1,1,3500,10000,999,999,1,1,1,28.584511,77.205783,215,1,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
28,12,37,230,2,1007,1,2,2,1,1,1,10000,999,999,999,1,1,1,28.584511,77.205783,215,1,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
28,12,37,230,2,1007,1,2,2,1,1,1,10000,999,999,999,1,2,1,28.584511,77.205783,215,2,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
30,12,33,240,3,1007,1,3,2,1,1,1,10000,999,999,999,1,2,1,28.584511,77.205783,215,2,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18,0
30,11,30,230,3,1008,1,3,2,1,1,1,10000,999,999,999,1,3,1,28.584511,77.205783,215,3,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0
31,11,29,240,6,1008,1,6,2,1,1,1,10000,999,999,999,1,3,1,28.584511,77.205783,215,3,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
32,10,25,240,8,1008,1,8,2,1,1,1,10000,999,999,999,1,4,1,28.584511,77.205783,215,4,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
33,10,24,250,8,1009,2,8,3,1,1,1,999,999,999,999,1,4,0,28.584511,77.205783,215,4,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,0
34,10,23,270,8,1009,2,8,3,1,1,1,999,999,999,999,1,5,0,28.584511,77.205783,215,5,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
34,10,23,270,8,1009,2,8,2,1,1,1,10000,999,999,999,1,5,0,28.584511,77.205783,215,5,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
35,10,21,280,7,1008,2,7,2,1,1,1,10000,999,999,999,1,6,0,28.584511,77.205783,215,6,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
35,10,21,280,7,1008,2,7,2,4,1,1,4000,10000,999,999,1,6,0,28.584511,77.205783,215,6,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
35,9,20,300,8,1008,2,8,2,4,1,1,4000,10000,999,999,1,7,0,28.584511,77.205783,215,7,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
35,10,21,290,10,1008,2,10,2,4,1,1,4000,10000,999,999,1,7,0,28.584511,77.205783,215,7,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
36,9,19,320,5,1007,2,5,2,4,1,1,4000,10000,999,999,1,8,0,28.584511,77.205783,215,8,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27,0
36,9,19,290,8,1007,2,8,2,2,5,1,3500,4000,10000,999,1,8,0,28.584511,77.205783,215,8,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27,0
36,8,18,310,6,1006,2,6,2,2,5,1,3500,4000,10000,999,1,9,0,28.584511,77.205783,215,9,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0
36,8,18,310,5,1006,2,5,2,2,5,1,3500,4000,10000,999,1,9,0,28.584511,77.205783,215,9,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0
35,10,21,360,9,1006,2,9,2,2,5,1,3500,4000,10000,999,1,10,0,28.584511,77.205783,215,10,23,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,1
35,10,21,20,9,1005,2,9,4,2,5,1,3500,4000,10000,999,1,10,0,28.584511,77.205783,215,10,23,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,1
34,10,23,360,9,1005,2,9,4,2,5,1,3500,4000,10000,999,1,11,0,28.584511,77.205783,215,11,23,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,1
34,10,23,20,7,1005,2,7,4,2,5,1,3500,4000,10000,999,1,11,0,28.584511,77.205783,215,11,23,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,1
30,11,30,270,15,1007,1,25,4,2,4,1,2500,4000,9000,999,1,12,1,28.584511,77.205783,215,12,23,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,0
25,14,50,320,10,1006,1,10,4,2,0,1,2500,4000,10000,999,1,12,1,28.584511,77.205783,215,12,23,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,0
26,15,50,340,8,1006,1,8,4,2,5,1,3500,4000,10000,999,1,13,1,28.584511,77.205783,215,13,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,1
26,15,50,60,7,1006,1,7,4,4,1,1,3500,10000,999,999,1,13,1,28.584511,77.205783,215,13,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
25,15,53,100,6,1006,1,6,2,4,1,1,3500,10000,999,999,1,14,1,28.584511,77.205783,215,14,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
25,16,57,90,7,1007,2,7,2,4,1,1,3500,10000,999,999,1,14,0,28.584511,77.205783,215,14,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
24,16,60,100,8,1007,2,8,2,4,1,1,3500,10000,999,999,1,15,0,28.584511,77.205783,215,15,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
24,16,60,100,5,1007,2,5,2,4,1,1,3500,10000,999,999,1,15,0,28.584511,77.205783,215,15,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
24,16,60,90,4,1007,2,4,2,4,1,1,3500,10000,999,999,1,16,0,28.584511,77.205783,215,16,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
24,17,64,90,4,1007,2,4,2,4,1,1,3500,10000,999,999,1,16,0,28.584511,77.205783,215,16,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
23,17,68,50,3,1007,2,3,2,1,1,1,10000,999,999,999,1,17,0,28.584511,77.205783,215,17,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,50,3,1007,2,3,2,1,1,1,10000,999,999,999,1,17,0,28.584511,77.205783,215,17,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,50,3,1007,2,3,2,1,1,1,10000,999,999,999,1,18,0,28.584511,77.205783,215,18,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,50,3,1007,2,3,2,1,1,1,10000,999,999,999,1,18,0,28.584511,77.205783,215,18,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,50,3,1007,2,3,2,1,1,1,10000,999,999,999,1,19,0,28.584511,77.205783,215,19,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,230,3,1007,2,3,2,1,1,1,10000,999,999,999,1,19,0,28.584511,77.205783,215,19,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,240,4,1006,2,4,2,1,1,1,10000,999,999,999,1,20,0,28.584511,77.205783,215,20,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,250,4,1006,2,4,2,1,1,1,10000,999,999,999,1,20,0,28.584511,77.205783,215,20,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,230,2,1006,2,2,2,1,1,1,10000,999,999,999,1,21,0,28.584511,77.205783,215,21,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,230,2,1006,2,2,2,1,1,1,10000,999,999,999,1,21,0,28.584511,77.205783,215,21,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,230,2,1006,1,2,2,1,1,1,10000,999,999,999,1,22,1,28.584511,77.205783,215,22,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
23,17,68,230,2,1005,1,2,2,1,1,1,10000,999,999,999,1,22,1,28.584511,77.205783,215,22,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
22,16,68,230,2,1006,1,2,2,1,1,1,10000,999,999,999,1,23,1,28.584511,77.205783,215,23,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
22,16,68,220,3,1006,1,3,2,1,1,1,10000,999,999,999,1,23,1,28.584511,77.205783,215,23,23,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
22,16,68,230,3,1006,1,3,2,1,1,1,10000,999,999,999,1,0,1,28.584511,77.205783,215,0,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
22,16,68,230,3,1007,0,3,2,1,1,1,10000,999,999,999,1,0,1,28.584511,77.205783,215,0,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
22,15,64,230,3,1007,0,3,2,1,1,1,10000,999,999,999,1,1,1,28.584511,77.205783,215,1,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
24,15,57,230,3,1007,0,3,3,1,1,1,999,999,999,999,1,1,1,28.584511,77.205783,215,1,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
25,15,53,230,3,1008,0,3,3,1,1,1,999,999,999,999,1,2,1,28.584511,77.205783,215,2,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
26,14,47,250,3,1008,0,3,3,1,1,1,999,999,999,999,1,2,1,28.584511,77.205783,215,2,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
27,13,41,270,3,1008,1,3,3,1,1,1,999,999,999,999,1,3,1,28.584511,77.205783,215,3,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0
29,12,34,270,1,1008,1,3,3,1,1,1,999,999,999,999,1,3,1,28.584511,77.205783,215,3,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
30,11,30,240,5,1009,1,5,3,1,1,1,999,999,999,999,1,4,1,28.584511,77.205783,215,4,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0
31,11,29,230,4,1009,1,4,3,1,1,1,999,999,999,999,1,4,1,28.584511,77.205783,215,4,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
32,10,25,240,5,1009,2,5,3,1,1,1,999,999,999,999,1,5,0,28.584511,77.205783,215,5,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
33,10,24,270,5,1009,2,5,3,1,1,1,999,999,999,999,1,5,0,28.584511,77.205783,215,5,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,0
33,10,24,270,5,1009,2,5,3,1,1,1,999,999,999,999,1,6,0,28.584511,77.205783,215,6,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,0
34,9,21,260,5,1008,2,5,3,1,1,1,999,999,999,999,1,6,0,28.584511,77.205783,215,6,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
35,10,21,280,3,1008,2,3,3,1,1,1,999,999,999,999,1,7,0,28.584511,77.205783,215,7,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
35,10,21,320,6,1008,2,6,2,1,1,1,3500,999,999,999,1,7,0,28.584511,77.205783,215,7,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
35,9,20,280,5,1008,2,5,2,1,1,1,3500,999,999,999,1,8,0,28.584511,77.205783,215,8,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
36,8,18,280,6,1007,2,16,2,1,1,1,3500,999,999,999,1,8,0,28.584511,77.205783,215,8,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0
36,7,16,300,7,1006,3,7,2,1,1,1,3500,999,999,999,1,9,0,28.584511,77.205783,215,9,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29,0
37,7,15,300,9,1006,3,9,2,1,1,1,3500,999,999,999,1,9,0,28.584511,77.205783,215,9,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0
37,7,15,280,6,1006,4,16,2,1,1,1,3500,999,999,999,1,10,0,28.584511,77.205783,215,10,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0
37,7,15,290,6,1006,4,16,2,1,1,1,3500,999,999,999,1,10,0,28.584511,77.205783,215,10,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0
37,6,14,280,10,1005,4,20,2,1,1,1,3500,999,999,999,1,11,0,28.584511,77.205783,215,11,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,31,0
36,6,15,280,8,1005,4,18,2,1,1,1,3500,999,999,999,1,11,0,28.584511,77.205783,215,11,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0
36,7,16,290,8,1005,4,18,2,1,1,1,3500,999,999,999,1,12,0,28.584511,77.205783,215,12,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,29,0
36,7,16,300,10,1005,4,10,2,1,1,1,3500,999,999,999,1,12,0,28.584511,77.205783,215,12,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,29,0
35,8,19,300,8,1005,3,8,2,1,1,1,3500,999,999,999,1,13,0,28.584511,77.205783,215,13,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,27,0
34,8,20,300,5,1006,3,5,2,1,1,1,10000,999,999,999,1,13,0,28.584511,77.205783,215,13,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
34,8,20,320,4,1006,2,4,2,1,1,1,10000,999,999,999,1,14,0,28.584511,77.205783,215,14,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
33,8,21,330,4,1006,2,4,2,1,1,1,10000,999,999,999,1,14,0,28.584511,77.205783,215,14,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
33,8,21,320,5,1007,2,5,2,1,1,1,10000,999,999,999,1,15,0,28.584511,77.205783,215,15,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25,0
32,8,22,320,4,1007,2,4,2,1,1,1,10000,999,999,999,1,15,0,28.584511,77.205783,215,15,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
32,8,22,320,3,1007,2,3,2,1,1,1,10000,999,999,999,1,16,0,28.584511,77.205783,215,16,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
32,8,22,320,4,1008,2,4,2,1,1,1,10000,999,999,999,1,16,0,28.584511,77.205783,215,16,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
31,9,25,340,4,1008,2,4,2,1,1,1,10000,999,999,999,1,17,0,28.584511,77.205783,215,17,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
31,9,25,230,2,1008,2,2,2,1,1,1,10000,999,999,999,1,17,0,28.584511,77.205783,215,17,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
31,9,25,320,3,1008,2,3,2,1,1,1,10000,999,999,999,1,18,0,28.584511,77.205783,215,18,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
29,10,30,320,3,1007,2,3,2,1,1,1,10000,999,999,999,1,18,0,28.584511,77.205783,215,18,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0
28,11,34,320,3,1007,2,3,2,1,1,1,10000,999,999,999,1,19,0,28.584511,77.205783,215,19,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
