valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,airport,hour,low_visibility,valid_hour
2024-04-05 21:30:00,80.6,60.8,50.95,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,21,False,2024-04-05 21:00:00
2024-04-05 22:00:00,82.4,60.8,48.05,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-05 22:00:00
2024-04-05 22:30:00,82.4,62.6,51.21,-1.0,4.0,1010.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-05 22:00:00
2024-04-05 23:00:00,80.6,62.6,54.3,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-05 23:00:00
2024-04-05 23:30:00,80.6,62.6,54.3,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-05 23:00:00
2024-04-06 00:00:00,80.6,60.8,50.95,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-06 00:00:00
2024-04-06 00:30:00,77.0,60.8,57.36,280.0,7.0,1012.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-06 00:00:00
2024-04-06 01:00:00,78.8,59.0,50.69,270.0,7.0,1012.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-06 01:00:00
2024-04-06 01:30:00,82.4,59.0,45.07,300.0,7.0,1013.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-06 01:00:00
2024-04-06 02:00:00,86.0,59.0,40.14,280.0,7.0,1013.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-06 02:00:00
2024-04-06 02:30:00,87.8,59.0,37.9,300.0,9.0,1014.0,3.73,9.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-06 02:00:00
2024-04-06 03:00:00,89.6,59.0,35.81,290.0,9.0,1014.0,3.73,9.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,3,False,2024-04-06 03:00:00
2024-04-06 04:00:00,93.2,59.0,31.99,270.0,10.0,1014.0,3.73,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,4,False,2024-04-06 04:00:00
2024-04-06 04:30:00,93.2,57.2,29.99,260.0,9.0,1014.0,3.73,9.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,4,False,2024-04-06 04:00:00
2024-04-06 05:00:00,96.8,53.6,23.55,230.0,8.0,1014.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-06 05:00:00
2024-04-06 05:30:00,96.8,53.6,23.55,220.0,7.0,1013.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-06 05:00:00
2024-04-06 06:00:00,98.6,51.8,20.87,210.0,5.0,1013.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-06 06:00:00
2024-04-06 06:30:00,102.2,51.8,18.72,-1.0,3.0,1013.0,3.73,3.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-06 06:00:00
2024-04-06 07:00:00,102.2,50.0,17.51,-1.0,3.0,1012.0,3.73,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-06 07:00:00
2024-04-06 07:30:00,102.2,50.0,17.51,-1.0,4.0,1011.0,3.73,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-06 07:00:00
2024-04-06 08:00:00,102.2,51.8,18.72,-1.0,3.0,1011.0,3.73,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-06 08:00:00
2024-04-06 08:30:00,100.4,51.8,19.76,-1.0,3.0,1010.0,3.73,3.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-06 08:00:00
2024-04-06 09:00:00,100.4,50.0,18.48,210.0,5.0,1010.0,3.73,5.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-06 09:00:00
2024-04-06 09:30:00,102.2,50.0,17.51,140.0,5.0,1009.0,3.73,5.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-06 09:00:00
2024-04-06 10:00:00,102.2,50.0,17.51,-1.0,3.0,1009.0,3.73,3.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-06 10:00:00
2024-04-06 10:30:00,102.2,50.0,17.51,190.0,4.0,1009.0,3.73,4.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-06 10:00:00
2024-04-06 11:00:00,102.2,48.2,16.37,-1.0,3.0,1009.0,3.73,3.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,11,False,2024-04-06 11:00:00
2024-04-06 11:30:00,102.2,48.2,16.37,-1.0,3.0,1009.0,3.73,3.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,11,False,2024-04-06 11:00:00
2024-04-06 12:00:00,100.4,48.2,17.28,160.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,2500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-06 12:00:00
2024-04-06 12:30:00,98.6,50.0,19.52,-1.0,4.0,1009.0,3.73,4.0,FEW,CLR,CLR,CLR,2500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-06 12:00:00
2024-04-06 13:00:00,95.0,50.0,21.79,-1.0,3.0,1010.0,3.73,3.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-06 13:00:00
2024-04-06 13:30:00,95.0,50.0,21.79,-1.0,3.0,1010.0,3.73,3.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-06 13:00:00
2024-04-06 14:00:00,93.2,50.0,23.04,-1.0,4.0,1010.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,14,False,2024-04-06 14:00:00
2024-04-06 14:30:00,93.2,51.8,24.63,-1.0,4.0,1011.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,14,False,2024-04-06 14:00:00
2024-04-06 15:00:00,93.2,50.0,23.04,110.0,5.0,1011.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,15,False,2024-04-06 15:00:00
2024-04-06 15:30:00,91.4,50.0,24.37,110.0,5.0,1011.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,15,False,2024-04-06 15:00:00
2024-04-06 16:00:00,89.6,50.0,25.79,130.0,6.0,1011.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-06 16:00:00
2024-04-06 16:30:00,89.6,50.0,25.79,120.0,6.0,1012.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-06 16:00:00
2024-04-06 17:00:00,87.8,51.8,29.18,120.0,8.0,1011.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,17,False,2024-04-06 17:00:00
2024-04-06 17:30:00,87.8,53.6,31.17,120.0,7.0,1011.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,17,False,2024-04-06 17:00:00
2024-04-06 18:00:00,87.8,59.0,37.9,130.0,8.0,1011.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,18,False,2024-04-06 18:00:00
2024-04-06 18:30:00,86.0,60.8,42.8,120.0,8.0,1010.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,18,False,2024-04-06 18:00:00
2024-04-06 19:00:00,86.0,60.8,42.8,140.0,7.0,1010.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,19,False,2024-04-06 19:00:00
2024-04-06 19:30:00,86.0,60.8,42.8,140.0,7.0,1010.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,19,False,2024-04-06 19:00:00
2024-04-06 20:00:00,84.2,60.8,45.34,140.0,7.0,1010.0,3.73,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,20,False,2024-04-06 20:00:00
2024-04-06 20:30:00,84.2,60.8,45.34,140.0,6.0,1009.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,20,False,2024-04-06 20:00:00
2024-04-06 21:00:00,84.2,59.0,42.52,160.0,6.0,1009.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,21,False,2024-04-06 21:00:00
2024-04-06 21:30:00,84.2,59.0,42.52,160.0,6.0,1009.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,21,False,2024-04-06 21:00:00
2024-04-06 22:00:00,82.4,59.0,45.07,180.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-06 22:00:00
2024-04-06 22:30:00,82.4,59.0,45.07,180.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-06 22:00:00
2024-04-06 23:00:00,82.4,57.2,42.25,180.0,4.0,1009.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-06 23:00:00
2024-04-06 23:30:00,82.4,57.2,42.25,190.0,4.0,1009.0,3.73,4.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-06 23:00:00
2024-04-07 00:00:00,84.2,57.2,39.86,190.0,5.0,1010.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-07 00:00:00
2024-04-07 00:30:00,84.2,55.4,37.35,210.0,6.0,1010.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-07 00:00:00
2024-04-07 01:00:00,82.4,57.2,42.25,240.0,6.0,1011.0,3.73,6.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-07 01:00:00
2024-04-07 01:30:00,82.4,59.0,45.07,280.0,8.0,1012.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-07 01:00:00
2024-04-07 02:00:00,84.2,59.0,42.52,260.0,6.0,1012.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-07 02:00:00
2024-04-07 02:30:00,87.8,59.0,37.9,220.0,5.0,1012.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-07 02:00:00
2024-04-07 03:00:00,91.4,57.2,31.72,220.0,6.0,1013.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,3,False,2024-04-07 03:00:00
2024-04-07 03:30:00,91.4,55.4,29.72,220.0,6.0,1013.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,3,False,2024-04-07 03:00:00
2024-04-07 04:00:00,93.2,53.6,26.31,220.0,8.0,1013.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,4,False,2024-04-07 04:00:00
2024-04-07 04:30:00,95.0,53.6,24.89,240.0,8.0,1013.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,4,False,2024-04-07 04:00:00
2024-04-07 05:00:00,96.8,53.6,23.55,240.0,8.0,1013.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-07 05:00:00
2024-04-07 05:30:00,98.6,51.8,20.87,220.0,8.0,1013.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-07 05:00:00
2024-04-07 06:00:00,98.6,51.8,20.87,220.0,8.0,1012.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-07 06:00:00
2024-04-07 06:30:00,100.4,53.6,21.11,220.0,8.0,1012.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-07 06:00:00
2024-04-07 07:00:00,100.4,53.6,21.11,220.0,8.0,1012.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-07 07:00:00
2024-04-07 07:30:00,100.4,53.6,21.11,220.0,8.0,1011.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-07 07:00:00
2024-04-07 08:00:00,102.2,53.6,20.0,220.0,8.0,1010.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-07 08:00:00
2024-04-07 08:30:00,102.2,55.4,21.36,220.0,8.0,1010.0,3.73,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-07 08:00:00
2024-04-07 09:00:00,102.2,55.4,21.36,220.0,8.0,1009.0,3.73,8.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-07 09:00:00
2024-04-07 09:30:00,102.2,55.4,21.36,220.0,8.0,1009.0,3.73,8.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-07 09:00:00
2024-04-07 10:00:00,100.4,53.6,21.11,200.0,8.0,1008.0,3.73,8.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-07 10:00:00
2024-04-07 10:30:00,100.4,55.4,22.54,200.0,8.0,1008.0,3.73,8.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-07 10:00:00
2024-04-07 11:00:00,100.4,55.4,22.54,200.0,6.0,1008.0,3.73,6.0,FEW,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,11,False,2024-04-07 11:00:00
2024-04-07 11:30:00,98.6,55.4,23.81,200.0,6.0,1008.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,11,False,2024-04-07 11:00:00
2024-04-07 12:00:00,98.6,55.4,23.81,200.0,6.0,1009.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-07 12:00:00
2024-04-07 12:30:00,96.8,55.4,25.15,200.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-07 12:00:00
2024-04-07 13:00:00,95.0,57.2,28.37,200.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-07 13:00:00
2024-04-07 13:30:00,93.2,57.2,29.99,200.0,5.0,1009.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-07 13:00:00
2024-04-07 14:00:00,91.4,57.2,31.72,-1.0,2.0,1010.0,3.73,2.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,14,False,2024-04-07 14:00:00
2024-04-07 14:30:00,91.4,59.0,33.84,-1.0,2.0,1010.0,3.73,2.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,14,False,2024-04-07 14:00:00
2024-04-07 15:00:00,89.6,59.0,35.81,-1.0,2.0,1010.0,3.73,2.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,15,False,2024-04-07 15:00:00
2024-04-07 15:30:00,91.4,59.0,33.84,-1.0,2.0,1011.0,3.73,2.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,15,False,2024-04-07 15:00:00
2024-04-07 16:00:00,89.6,57.2,33.56,-1.0,3.0,1011.0,3.73,3.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-07 16:00:00
2024-04-07 16:30:00,87.8,59.0,37.9,-1.0,3.0,1011.0,3.73,3.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-07 16:00:00
2024-04-07 17:00:00,87.8,59.0,37.9,120.0,6.0,1011.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,17,False,2024-04-07 17:00:00
2024-04-07 17:30:00,87.8,59.0,37.9,140.0,5.0,1011.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,17,False,2024-04-07 17:00:00
2024-04-07 18:00:00,86.0,59.0,40.14,140.0,5.0,1010.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,18,False,2024-04-07 18:00:00
2024-04-07 18:30:00,86.0,60.8,42.8,140.0,5.0,1010.0,3.73,5.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,18,False,2024-04-07 18:00:00
2024-04-07 19:00:00,86.0,62.6,45.61,140.0,6.0,1010.0,3.73,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,19,False,2024-04-07 19:00:00
2024-04-07 19:30:00,86.0,62.6,45.61,140.0,6.0,1010.0,3.73,6.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,19,False,2024-04-07 19:00:00
2024-04-07 20:00:00,86.0,62.6,45.61,140.0,6.0,1010.0,3.73,6.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,20,False,2024-04-07 20:00:00
2024-04-07 20:30:00,86.0,62.6,45.61,140.0,6.0,1009.0,3.73,6.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,20,False,2024-04-07 20:00:00
2024-04-07 21:00:00,84.2,62.6,48.32,-1.0,2.0,1010.0,3.73,2.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,21,False,2024-04-07 21:00:00
2024-04-07 21:30:00,86.0,62.6,45.61,-1.0,3.0,1010.0,3.73,3.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,21,False,2024-04-07 21:00:00
2024-04-07 22:00:00,86.0,62.6,45.61,360.0,4.0,1010.0,3.73,4.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-07 22:00:00
2024-04-07 22:30:00,86.0,60.8,42.8,-1.0,3.0,1011.0,3.73,3.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,22,False,2024-04-07 22:00:00
2024-04-07 23:00:00,84.2,60.8,45.34,-1.0,3.0,1011.0,3.73,3.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-07 23:00:00
2024-04-07 23:30:00,82.4,60.8,48.05,80.0,6.0,1011.0,3.73,6.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,23,False,2024-04-07 23:00:00
2024-04-08 00:00:00,80.6,62.6,54.3,70.0,6.0,1011.0,3.73,6.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-08 00:00:00
2024-04-08 00:30:00,80.6,62.6,54.3,80.0,7.0,1012.0,3.73,7.0,SCT,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,NoWX,VOHS,0,False,2024-04-08 00:00:00
2024-04-08 01:00:00,80.6,62.6,54.3,70.0,7.0,1012.0,3.73,7.0,SCT,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-08 01:00:00
2024-04-08 01:30:00,80.6,62.6,54.3,70.0,8.0,1012.0,3.73,8.0,SCT,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,NoWX,VOHS,1,False,2024-04-08 01:00:00
2024-04-08 02:00:00,80.6,64.4,57.84,80.0,10.0,1013.0,3.73,10.0,SCT,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-08 02:00:00
2024-04-08 02:30:00,82.4,66.2,58.08,80.0,10.0,1014.0,3.73,10.0,SCT,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,NoWX,VOHS,2,False,2024-04-08 02:00:00
2024-04-08 03:00:00,82.4,68.0,61.81,70.0,10.0,1014.0,3.73,10.0,SCT,SCT,CLR,CLR,1500.0,10000.0,0.0,0.0,NoWX,VOHS,3,False,2024-04-08 03:00:00
2024-04-08 03:30:00,84.2,69.8,62.03,60.0,10.0,1014.0,3.73,10.0,SCT,SCT,CLR,CLR,1500.0,10000.0,0.0,0.0,NoWX,VOHS,3,False,2024-04-08 03:00:00
2024-04-08 04:00:00,84.2,69.8,62.03,70.0,10.0,1014.0,3.73,10.0,SCT,SCT,CLR,CLR,1500.0,10000.0,0.0,0.0,NoWX,VOHS,4,False,2024-04-08 04:00:00
2024-04-08 05:00:00,87.8,71.6,58.78,100.0,10.0,1015.0,3.73,10.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-08 05:00:00
2024-04-08 05:30:00,87.8,71.6,58.78,90.0,11.0,1014.0,3.73,11.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,5,False,2024-04-08 05:00:00
2024-04-08 06:00:00,89.6,71.6,55.53,100.0,11.0,1014.0,3.73,11.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-08 06:00:00
2024-04-08 06:30:00,91.4,71.6,52.48,100.0,8.0,1014.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,6,False,2024-04-08 06:00:00
2024-04-08 07:00:00,95.0,68.0,41.5,140.0,8.0,1013.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-08 07:00:00
2024-04-08 07:30:00,95.0,68.0,41.5,140.0,8.0,1013.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,7,False,2024-04-08 07:00:00
2024-04-08 08:00:00,96.8,66.2,36.9,130.0,8.0,1012.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-08 08:00:00
2024-04-08 08:30:00,95.0,68.0,41.5,130.0,12.0,1012.0,3.73,12.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,8,False,2024-04-08 08:00:00
2024-04-08 09:00:00,95.0,68.0,41.5,120.0,10.0,1011.0,3.73,10.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-08 09:00:00
2024-04-08 09:30:00,95.0,66.2,39.0,160.0,8.0,1011.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,9,False,2024-04-08 09:00:00
2024-04-08 10:00:00,95.0,66.2,39.0,120.0,11.0,1011.0,3.73,11.0,SCT,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-08 10:00:00
2024-04-08 10:30:00,96.8,66.2,36.9,130.0,11.0,1011.0,3.73,11.0,SCT,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,10,False,2024-04-08 10:00:00
2024-04-08 11:00:00,95.0,64.4,36.63,120.0,11.0,1011.0,3.73,11.0,SCT,SCT,CLR,CLR,1500.0,2500.0,0.0,0.0,NoWX,VOHS,11,False,2024-04-08 11:00:00
2024-04-08 12:00:00,93.2,64.4,38.73,140.0,8.0,1011.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-08 12:00:00
2024-04-08 12:30:00,93.2,64.4,38.73,110.0,8.0,1011.0,3.73,8.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,12,False,2024-04-08 12:00:00
2024-04-08 13:00:00,91.4,64.4,40.96,130.0,10.0,1011.0,3.73,10.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-08 13:00:00
2024-04-08 13:30:00,89.6,66.2,46.14,130.0,12.0,1012.0,3.73,12.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,13,False,2024-04-08 13:00:00
2024-04-08 14:00:00,87.8,66.2,48.84,130.0,10.0,1012.0,3.73,20.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,14,False,2024-04-08 14:00:00
2024-04-08 15:00:00,84.2,68.0,58.32,120.0,10.0,1012.0,3.73,20.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,15,False,2024-04-08 15:00:00
2024-04-08 16:00:00,82.4,68.0,61.81,130.0,12.0,1013.0,3.73,22.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-08 16:00:00
2024-04-08 16:30:00,80.6,68.0,65.54,130.0,11.0,1013.0,3.73,21.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,NoWX,VOHS,16,False,2024-04-08 16:00:00
