valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,hour,airport,low_visibility,valid_hour
2024-04-14 02:00:00,80.6,71.6,74.11,0.0,0.0,1012.0,1.37,0.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,BR,2,VOHS,True,2024-04-14 02:00:00
2024-04-14 02:30:00,82.4,69.8,65.74,50.0,5.0,1012.0,1.37,5.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,2,VOHS,True,2024-04-14 02:00:00
2024-04-14 03:00:00,82.4,69.8,65.74,50.0,4.0,1012.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-04-14 03:00:00
2024-04-14 03:30:00,84.2,69.8,62.03,40.0,3.0,1013.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-04-14 03:00:00
2024-04-14 04:00:00,86.0,69.8,58.55,0.0,0.0,1013.0,1.86,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-04-14 04:00:00
2024-04-14 04:30:00,87.8,71.6,58.78,90.0,5.0,1013.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,4,VOHS,True,2024-04-14 04:00:00
2024-04-14 05:00:00,87.8,62.6,43.07,30.0,5.0,1012.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VOHS,True,2024-04-14 05:00:00
2024-04-14 05:30:00,91.4,60.8,36.08,20.0,4.0,1012.0,2.49,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VOHS,False,2024-04-14 05:00:00
2024-04-14 06:00:00,89.6,69.8,52.23,270.0,9.0,1011.0,2.49,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,False,2024-04-14 06:00:00
2024-04-14 06:30:00,89.6,69.8,52.23,280.0,11.0,1011.0,2.49,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,False,2024-04-14 06:00:00
2024-04-14 07:00:00,89.6,71.6,55.53,290.0,11.0,1011.0,2.49,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,False,2024-04-14 07:00:00
2024-04-14 07:30:00,89.6,71.6,55.53,270.0,13.0,1010.0,2.49,13.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,False,2024-04-14 07:00:00
2024-04-14 08:00:00,89.6,73.4,59.01,260.0,12.0,1009.0,3.11,12.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VOHS,False,2024-04-14 08:00:00
2024-04-14 08:30:00,89.6,73.4,59.01,260.0,7.0,1009.0,3.11,17.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,False,2024-04-14 08:00:00
2024-04-14 09:00:00,89.6,73.4,59.01,250.0,8.0,1009.0,3.11,18.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,FU,9,VOHS,False,2024-04-14 09:00:00
2024-04-14 09:30:00,87.8,75.2,66.35,270.0,10.0,1008.0,3.11,10.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,9,VOHS,False,2024-04-14 09:00:00
2024-04-14 10:00:00,87.8,75.2,66.35,270.0,7.0,1008.0,3.11,17.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,10,VOHS,False,2024-04-14 10:00:00
2024-04-14 10:30:00,89.6,75.2,62.68,290.0,10.0,1008.0,3.11,10.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,10,VOHS,False,2024-04-14 10:00:00
2024-04-14 11:00:00,87.8,75.2,66.35,270.0,8.0,1008.0,3.11,18.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,11,VOHS,False,2024-04-14 11:00:00
2024-04-14 11:30:00,87.8,75.2,66.35,290.0,11.0,1008.0,2.49,11.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,11,VOHS,False,2024-04-14 11:00:00
2024-04-14 12:00:00,86.0,75.2,70.27,290.0,13.0,1008.0,2.49,13.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,12,VOHS,False,2024-04-14 12:00:00
2024-04-14 12:30:00,86.0,77.0,74.61,310.0,11.0,1008.0,2.49,11.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,HZ,12,VOHS,False,2024-04-14 12:00:00
2024-04-14 13:00:00,86.0,77.0,74.61,310.0,9.0,1009.0,2.49,9.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,13,VOHS,False,2024-04-14 13:00:00
2024-04-14 13:30:00,84.2,77.0,79.04,310.0,8.0,1009.0,2.49,8.0,SCT,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,13,VOHS,False,2024-04-14 13:00:00
2024-04-14 14:00:00,84.2,77.0,79.04,310.0,8.0,1009.0,2.17,8.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,14,VOHS,False,2024-04-14 14:00:00
2024-04-14 14:30:00,84.2,77.0,79.04,300.0,7.0,1010.0,2.17,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,14,VOHS,False,2024-04-14 14:00:00
2024-04-14 15:00:00,84.2,78.8,83.88,310.0,8.0,1010.0,2.17,8.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,15,VOHS,False,2024-04-14 15:00:00
2024-04-14 15:30:00,84.2,78.8,83.88,320.0,6.0,1011.0,2.17,6.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,15,VOHS,False,2024-04-14 15:00:00
2024-04-14 16:00:00,84.2,78.8,83.88,330.0,7.0,1011.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,16,VOHS,True,2024-04-14 16:00:00
2024-04-14 16:30:00,84.2,78.8,83.88,330.0,5.0,1011.0,1.86,5.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,16,VOHS,True,2024-04-14 16:00:00
2024-04-14 17:00:00,84.2,78.8,83.88,340.0,3.0,1011.0,1.86,3.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,17,VOHS,True,2024-04-14 17:00:00
2024-04-14 17:30:00,84.2,78.8,83.88,330.0,4.0,1011.0,1.86,4.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,17,VOHS,True,2024-04-14 17:00:00
2024-04-14 18:00:00,82.4,78.8,88.9,350.0,5.0,1011.0,1.55,5.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,18,VOHS,True,2024-04-14 18:00:00
2024-04-14 18:30:00,84.2,78.8,83.88,340.0,7.0,1011.0,1.55,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,BR,18,VOHS,True,2024-04-14 18:00:00
2024-04-14 19:00:00,82.4,78.8,88.9,350.0,7.0,1011.0,1.55,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VOHS,True,2024-04-14 19:00:00
2024-04-14 19:30:00,82.4,78.8,88.9,340.0,6.0,1010.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VOHS,True,2024-04-14 19:00:00
2024-04-14 20:00:00,82.4,78.8,88.9,340.0,9.0,1010.0,1.55,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-04-14 20:00:00
2024-04-14 20:30:00,82.4,78.8,88.9,330.0,9.0,1010.0,1.55,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-04-14 20:00:00
2024-04-14 21:00:00,82.4,78.8,88.9,330.0,5.0,1010.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-04-14 21:00:00
2024-04-14 21:30:00,82.4,77.0,83.77,340.0,9.0,1010.0,1.55,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-04-14 21:00:00
2024-04-14 22:00:00,82.4,77.0,83.77,340.0,4.0,1009.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-04-14 22:00:00
2024-04-14 22:30:00,82.4,77.0,83.77,40.0,4.0,1009.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-04-14 22:00:00
2024-04-14 23:00:00,82.4,77.0,83.77,110.0,3.0,1009.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-04-14 23:00:00
2024-04-14 23:30:00,82.4,77.0,83.77,60.0,4.0,1010.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-04-14 23:00:00
2024-04-15 00:00:00,82.4,77.0,83.77,110.0,6.0,1010.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VOHS,True,2024-04-15 00:00:00
2024-04-15 00:30:00,82.4,77.0,83.77,80.0,3.0,1010.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VOHS,True,2024-04-15 00:00:00
2024-04-15 01:00:00,82.4,77.0,83.77,150.0,3.0,1010.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VOHS,True,2024-04-15 01:00:00
2024-04-15 01:30:00,82.4,77.0,83.77,140.0,4.0,1010.0,1.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VOHS,True,2024-04-15 01:00:00
2024-04-15 02:00:00,84.2,77.0,79.04,40.0,5.0,1011.0,1.37,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VOHS,True,2024-04-15 02:00:00
2024-04-15 02:30:00,84.2,77.0,79.04,0.0,0.0,1011.0,1.37,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,2,VOHS,True,2024-04-15 02:00:00
2024-04-15 03:00:00,86.0,75.2,70.27,210.0,3.0,1012.0,1.37,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-04-15 03:00:00
2024-04-15 03:30:00,87.8,75.2,66.35,330.0,5.0,1012.0,1.37,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-04-15 03:00:00
2024-04-15 04:00:00,89.6,73.4,59.01,110.0,4.0,1012.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-04-15 04:00:00
2024-04-15 04:30:00,91.4,73.4,55.77,40.0,7.0,1012.0,1.55,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-04-15 04:00:00
2024-04-15 05:00:00,95.0,71.6,46.93,40.0,8.0,1011.0,1.55,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-04-15 05:00:00
2024-04-15 05:30:00,96.8,71.6,44.41,70.0,4.0,1011.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-04-15 05:00:00
2024-04-15 06:00:00,98.6,69.8,39.54,90.0,4.0,1011.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VOHS,True,2024-04-15 06:00:00
2024-04-15 06:30:00,98.6,68.0,37.17,350.0,3.0,1010.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VOHS,True,2024-04-15 06:00:00
2024-04-15 07:00:00,98.6,75.2,47.45,250.0,9.0,1010.0,2.17,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VOHS,False,2024-04-15 07:00:00
2024-04-15 07:30:00,96.8,75.2,50.13,260.0,11.0,1009.0,2.17,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VOHS,False,2024-04-15 07:00:00
2024-04-15 08:00:00,96.8,75.2,50.13,270.0,11.0,1009.0,2.49,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VOHS,False,2024-04-15 08:00:00
2024-04-15 08:30:00,95.0,78.8,59.69,260.0,12.0,1008.0,2.17,12.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VOHS,False,2024-04-15 08:00:00
2024-04-15 09:00:00,95.0,77.0,56.25,280.0,11.0,1007.0,2.17,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,False,2024-04-15 09:00:00
2024-04-15 09:30:00,93.2,75.2,56.01,270.0,10.0,1007.0,2.17,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,False,2024-04-15 09:00:00
2024-04-15 10:00:00,95.0,77.0,56.25,280.0,10.0,1007.0,2.17,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,False,2024-04-15 10:00:00
2024-04-15 10:30:00,96.8,77.0,53.22,250.0,11.0,1006.0,2.17,11.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,10,VOHS,False,2024-04-15 10:00:00
2024-04-15 11:00:00,93.2,77.0,59.47,310.0,9.0,1007.0,1.86,9.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-04-15 11:00:00
2024-04-15 11:30:00,95.0,77.0,56.25,320.0,6.0,1006.0,1.86,6.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-04-15 11:00:00
2024-04-15 12:00:00,95.0,75.2,52.98,310.0,11.0,1006.0,1.86,11.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-04-15 12:00:00
2024-04-15 12:30:00,93.2,73.4,52.73,310.0,11.0,1007.0,1.86,11.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-04-15 12:00:00
2024-04-15 13:00:00,93.2,75.2,56.01,310.0,7.0,1007.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,13,VOHS,True,2024-04-15 13:00:00
2024-04-15 13:30:00,93.2,73.4,52.73,330.0,7.0,1008.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,13,VOHS,True,2024-04-15 13:00:00
2024-04-15 14:00:00,93.2,73.4,52.73,330.0,7.0,1008.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-04-15 14:00:00
2024-04-15 14:30:00,93.2,71.6,49.62,20.0,5.0,1009.0,1.86,5.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-04-15 14:00:00
2024-04-15 15:00:00,93.2,71.6,49.62,0.0,0.0,1009.0,1.86,0.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,15,VOHS,True,2024-04-15 15:00:00
2024-04-15 15:30:00,93.2,73.4,52.73,160.0,5.0,1010.0,1.86,5.0,FEW,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,FU,15,VOHS,True,2024-04-15 15:00:00
2024-04-15 16:00:00,91.4,73.4,55.77,190.0,4.0,1010.0,1.86,4.0,FEW,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,FU,16,VOHS,True,2024-04-15 16:00:00
2024-04-15 16:30:00,91.4,75.2,59.24,210.0,4.0,1010.0,1.86,4.0,FEW,SCT,CLR,CLR,2000.0,10000.0,0.0,0.0,FU,16,VOHS,True,2024-04-15 16:00:00
2024-04-15 17:00:00,91.4,75.2,59.24,100.0,6.0,1010.0,1.86,6.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,17,VOHS,True,2024-04-15 17:00:00
2024-04-15 17:30:00,91.4,75.2,59.24,180.0,4.0,1010.0,1.86,4.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,17,VOHS,True,2024-04-15 17:00:00
2024-04-15 18:00:00,91.4,77.0,62.9,280.0,7.0,1010.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-04-15 18:00:00
2024-04-15 18:30:00,87.8,82.4,84.1,270.0,10.0,1010.0,1.86,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-04-15 18:00:00
2024-04-15 19:00:00,86.0,80.6,83.99,280.0,7.0,1009.0,1.86,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-04-15 19:00:00
2024-04-15 19:30:00,87.8,80.6,79.31,280.0,7.0,1009.0,1.86,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-04-15 19:00:00
2024-04-15 20:00:00,86.0,78.8,79.18,320.0,5.0,1009.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-04-15 20:00:00
2024-04-15 20:30:00,87.8,78.8,74.77,350.0,6.0,1009.0,1.86,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-04-15 20:00:00
2024-04-15 21:00:00,87.8,77.0,70.45,340.0,8.0,1009.0,1.86,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-04-15 21:00:00
2024-04-15 21:30:00,87.8,77.0,70.45,350.0,6.0,1008.0,1.86,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-04-15 21:00:00
2024-04-15 22:00:00,87.8,77.0,70.45,360.0,5.0,1008.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,22,VOHS,True,2024-04-15 22:00:00
2024-04-15 22:30:00,87.8,77.0,70.45,310.0,3.0,1008.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,22,VOHS,True,2024-04-15 22:00:00
2024-04-15 23:00:00,87.8,75.2,66.35,360.0,3.0,1008.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,23,VOHS,True,2024-04-15 23:00:00
2024-04-15 23:30:00,87.8,75.2,66.35,320.0,5.0,1008.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,23,VOHS,True,2024-04-15 23:00:00
2024-04-16 01:30:00,87.8,75.2,66.35,350.0,5.0,1009.0,1.86,5.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,1,VOHS,True,2024-04-16 01:00:00
2024-04-16 02:30:00,89.6,75.2,62.68,30.0,3.0,1009.0,1.55,3.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,2,VOHS,True,2024-04-16 02:00:00
2024-04-16 03:00:00,91.4,73.4,55.77,30.0,3.0,1009.0,1.55,3.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-04-16 03:00:00
2024-04-16 03:30:00,91.4,71.6,52.48,0.0,0.0,1009.0,1.55,0.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,3,VOHS,True,2024-04-16 03:00:00
2024-04-16 04:00:00,93.2,69.8,46.67,350.0,3.0,1009.0,1.55,3.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,4,VOHS,True,2024-04-16 04:00:00
2024-04-16 04:30:00,96.8,69.8,41.77,310.0,4.0,1009.0,1.55,4.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,4,VOHS,True,2024-04-16 04:00:00
2024-04-16 05:00:00,96.8,71.6,44.41,280.0,6.0,1009.0,1.55,6.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,5,VOHS,True,2024-04-16 05:00:00
2024-04-16 05:30:00,98.6,69.8,39.54,290.0,4.0,1009.0,1.86,4.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,5,VOHS,True,2024-04-16 05:00:00
2024-04-16 06:00:00,100.4,68.0,35.2,330.0,4.0,1009.0,1.86,4.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-04-16 06:00:00
2024-04-16 06:30:00,104.0,62.6,26.18,30.0,7.0,1009.0,1.86,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-04-16 06:00:00
2024-04-16 07:00:00,100.4,73.4,42.3,260.0,10.0,1008.0,1.86,10.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-04-16 07:00:00
2024-04-16 07:30:00,102.2,71.6,37.71,290.0,8.0,1008.0,1.86,8.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-04-16 07:00:00
2024-04-16 08:00:00,100.4,68.0,35.2,280.0,12.0,1007.0,1.86,12.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-04-16 08:00:00
2024-04-16 08:30:00,102.2,66.2,31.34,280.0,12.0,1007.0,2.17,12.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,FU,8,VOHS,False,2024-04-16 08:00:00
2024-04-16 09:00:00,100.4,71.6,39.81,290.0,11.0,1006.0,2.17,11.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,FU,9,VOHS,False,2024-04-16 09:00:00
2024-04-16 09:30:00,98.6,71.6,42.04,290.0,9.0,1006.0,2.17,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,False,2024-04-16 09:00:00
2024-04-16 10:00:00,100.4,68.0,35.2,300.0,10.0,1006.0,2.17,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,False,2024-04-16 10:00:00
2024-04-16 10:30:00,98.6,66.2,34.93,310.0,11.0,1006.0,2.49,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,False,2024-04-16 10:00:00
2024-04-16 11:00:00,100.4,66.2,33.08,300.0,9.0,1006.0,2.49,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,False,2024-04-16 11:00:00
2024-04-16 11:30:00,100.4,66.2,33.08,300.0,7.0,1005.0,2.49,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,False,2024-04-16 11:00:00
2024-04-16 12:00:00,98.6,66.2,34.93,290.0,10.0,1005.0,2.49,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,False,2024-04-16 12:00:00
2024-04-16 12:30:00,96.8,68.0,39.27,290.0,7.0,1006.0,2.49,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,False,2024-04-16 12:00:00
2024-04-16 13:00:00,96.8,69.8,41.77,310.0,5.0,1006.0,2.49,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VOHS,False,2024-04-16 13:00:00
2024-04-16 13:30:00,95.0,69.8,44.14,310.0,3.0,1006.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VOHS,False,2024-04-16 13:00:00
2024-04-16 14:00:00,95.0,71.6,46.93,270.0,4.0,1007.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-04-16 14:00:00
2024-04-16 14:30:00,93.2,71.6,49.62,260.0,4.0,1007.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-04-16 14:00:00
2024-04-16 15:00:00,95.0,71.6,46.93,170.0,5.0,1007.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,15,VOHS,True,2024-04-16 15:00:00
2024-04-16 15:30:00,93.2,75.2,56.01,170.0,4.0,1008.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,15,VOHS,True,2024-04-16 15:00:00
2024-04-16 16:00:00,91.4,75.2,59.24,170.0,3.0,1008.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,16,VOHS,True,2024-04-16 16:00:00
2024-04-16 16:30:00,91.4,77.0,62.9,170.0,4.0,1008.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,16,VOHS,True,2024-04-16 16:00:00
2024-04-16 17:00:00,91.4,77.0,62.9,170.0,6.0,1008.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VOHS,True,2024-04-16 17:00:00
2024-04-16 17:30:00,89.6,80.6,74.93,190.0,4.0,1009.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VOHS,True,2024-04-16 17:00:00
2024-04-16 18:00:00,87.8,80.6,79.31,150.0,6.0,1009.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-04-16 18:00:00
2024-04-16 18:30:00,87.8,78.8,74.77,180.0,6.0,1009.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-04-16 18:00:00
2024-04-16 19:00:00,87.8,78.8,74.77,220.0,7.0,1008.0,1.55,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-04-16 19:00:00
2024-04-16 19:30:00,87.8,82.4,84.1,240.0,6.0,1008.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VOHS,True,2024-04-16 19:00:00
2024-04-16 20:00:00,86.0,80.6,83.99,240.0,8.0,1008.0,1.55,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-04-16 20:00:00
2024-04-16 20:30:00,86.0,78.8,79.18,230.0,5.0,1008.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-04-16 20:00:00
2024-04-16 21:00:00,86.0,78.8,79.18,230.0,6.0,1008.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-04-16 21:00:00
2024-04-16 21:30:00,86.0,78.8,79.18,230.0,4.0,1007.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-04-16 21:00:00
2024-04-16 22:00:00,86.0,78.8,79.18,190.0,4.0,1007.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,22,VOHS,True,2024-04-16 22:00:00
