year,month,day,airport,temp,dew,rh,mslp,pressure,visibility,wind_dir,wind_speed,gust_flag,dewpoint_spread,pressure_tendency,feel,low_visibil,high_humi,weather_f,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wx_+DZ,wx_+RA,wx_+TSRA,wx_-DZ,wx_-DZ BR,wx_-RA,wx_-TS,wx_-TSRA,wx_BR,wx_DZ,wx_HZ,wx_M,wx_MIFG,wx_RA,wx_TS,wx_TSRA,wx_VCRA,wx_VCRA -DZ,wx_VCTS,wx_VCTS RA,turbulence_risk
2024,5,10,1,30,23,66,1020,1014,3,220,9,0,7,0,93,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,30,23,66,1020,1014,3,220,9,0,6,0,93,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,31,23,62,1020,1014,3,190,7,0,8,0,95,0,0,0,4,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,31,23,62,1020,1014,3,190,7,0,8,0,95,0,0,0,4,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,31,23,62,1020,1014,3,180,7,0,8,0,95,0,0,0,4,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,31,23,62,1020,1014,3,180,7,0,8,0,95,0,0,0,4,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,32,21,55,1020,1014,3,220,7,0,10,0,96,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,32,21,55,1020,1014,3,220,7,0,11,0,96,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,33,21,52,1020,1014,3,170,5,0,10,0,98,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,33,21,52,1020,1014,3,170,5,0,11,0,98,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1014,3,190,6,0,12,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1014,3,190,6,0,12,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1013,3,200,4,0,12,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1013,3,200,4,0,12,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1013,3,170,5,0,12,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,49,1020,1013,3,170,5,0,13,0,100,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,46,1020,1012,3,200,6,0,12,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,46,1020,1012,3,200,6,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,46,1020,1012,3,260,6,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,46,1020,1012,3,260,6,0,14,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,44,1020,1011,3,100,6,0,13,0,101,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,35,21,44,1020,1011,3,100,6,0,14,0,101,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,36,21,41,1020,1011,3,110,5,0,15,0,103,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,36,21,41,1020,1011,3,110,5,0,14,0,103,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,20,43,1020,1010,3,100,6,0,15,0,97,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,20,43,1020,1010,3,100,6,0,14,0,97,0,0,0,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,34,21,46,1020,1010,3,270,6,0,13,0,99,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,34,21,46,1020,1010,3,270,6,0,11,0,99,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,31,20,51,1020,1010,3,260,8,0,13,0,91,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,31,20,51,1020,1010,3,260,8,0,11,0,91,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,32,21,52,1020,1010,3,320,7,0,11,0,94,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,32,21,52,1020,1010,3,320,7,0,11,0,94,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,5,10,1,32,21,52,1020,1010,3,0,4,0,11,0,94,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,32,21,52,1020,1010,3,320,4,0,11,0,94,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1010,3,20,4,0,12,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1010,3,20,4,0,12,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1010,3,20,4,0,12,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1010,3,0,4,0,12,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1011,3,270,6,0,12,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,33,21,49,1020,1011,3,270,6,0,10,0,96,0,0,1,4,4,2,0,1500,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,31,21,55,1020,1011,3,320,7,0,12,0,92,0,0,1,4,2,7,0,1500,3000,8000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,31,21,55,1020,1011,3,320,7,0,10,0,92,0,0,1,4,2,7,0,1500,3000,8000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,29,21,65,1020,1012,3,0,4,0,7,0,89,0,0,1,4,2,7,0,1500,3000,8000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,5,10,1,29,21,65,1020,1012,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1012,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1012,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1012,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,0,3,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,0,4,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,0,4,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,130,7,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,130,7,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,130,7,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,130,7,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,29,21,65,1020,1013,3,140,7,0,7,0,89,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,28,21,69,1020,1012,3,130,5,0,6,0,87,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,28,21,69,1020,1012,3,130,5,0,6,0,87,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,28,21,69,1020,1012,3,130,5,0,6,0,87,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,28,21,69,1020,1012,3,110,5,0,6,0,87,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,28,21,69,1020,1012,3,110,5,0,6,0,87,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,26,21,74,1020,1013,3,120,5,0,5,0,84,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,26,21,74,1020,1013,3,120,5,0,6,0,84,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,26,21,69,1020,1013,3,110,5,0,5,0,83,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,10,1,26,21,69,1020,1013,3,110,5,0,6,0,83,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,78,1020,1013,3,140,4,0,4,0,78,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,78,1020,1013,3,140,4,0,4,0,78,0,0,0,4,7,0,0,1500,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,78,1020,1013,3,140,4,0,4,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,78,1020,1013,3,140,4,0,4,0,78,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,74,1020,1014,3,140,4,0,5,0,84,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,21,74,1020,1014,3,140,4,0,4,0,84,0,0,0,4,4,0,0,1500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,23,78,1020,1014,3,120,6,0,5,0,85,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,26,23,78,1020,1014,3,120,6,0,4,0,85,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,28,23,74,1020,1014,3,110,5,0,5,0,88,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,28,23,74,1020,1014,3,110,5,0,6,0,88,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,29,23,70,1020,1015,3,110,4,0,5,0,90,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,29,23,70,1020,1015,3,0,4,0,6,0,90,0,0,0,2,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,23,66,1020,1015,3,210,4,0,7,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,23,66,1020,1015,3,210,4,0,7,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,23,66,1020,1015,3,230,5,0,7,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,23,66,1020,1015,3,230,5,0,7,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,23,62,1020,1015,3,200,5,0,8,0,95,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,23,62,1020,1015,3,200,5,0,9,0,95,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,24,59,1020,1015,3,300,5,0,8,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,24,59,1020,1015,3,300,5,0,9,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,52,1020,1015,3,200,5,0,11,0,98,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,52,1020,1015,3,200,5,0,12,0,98,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,23,49,1020,1014,3,160,6,0,11,0,105,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,23,49,1020,1014,3,160,6,0,12,0,105,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,23,52,1020,1014,3,100,4,0,13,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,23,52,1020,1014,3,0,4,0,11,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,21,46,1020,1014,3,100,7,0,13,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,21,46,1020,1014,3,100,7,0,11,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,46,1020,1013,3,100,4,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,46,1020,1013,3,100,4,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,46,1020,1013,3,100,6,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,46,1020,1013,3,100,6,0,13,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,44,1020,1013,3,100,6,0,14,0,101,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,44,1020,1013,3,100,6,0,14,0,101,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,44,1020,1012,3,120,8,0,14,0,101,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,21,44,1020,1012,3,120,8,0,14,0,101,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,21,41,1020,1012,3,90,8,0,15,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,21,41,1020,1012,3,90,8,0,17,0,103,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,18,36,1020,1011,3,100,12,0,15,0,97,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,18,36,1020,1011,3,100,12,0,17,0,97,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1011,3,100,12,0,16,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1011,3,100,12,0,16,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1010,3,100,10,0,16,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1010,3,100,10,0,16,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1010,3,100,10,0,16,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,36,20,39,1020,1010,3,100,10,0,15,0,102,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,20,41,1020,1010,3,120,10,0,16,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,20,41,1020,1010,3,120,10,0,15,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,20,41,1020,1010,3,100,10,0,15,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,35,20,41,1020,1010,3,100,10,0,14,0,99,0,0,0,4,4,0,0,1500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,20,43,1020,1010,3,100,8,0,15,0,97,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,34,20,43,1020,1010,3,100,8,0,14,0,97,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,49,1020,1011,3,100,6,0,12,0,96,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,49,1020,1011,3,100,6,0,12,0,96,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,49,1020,1011,3,100,6,0,12,0,96,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,21,49,1020,1011,3,100,6,0,12,0,96,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,20,46,1020,1012,3,100,6,0,13,0,95,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,33,20,46,1020,1012,3,100,6,0,12,0,95,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,32,20,49,1020,1012,3,120,8,0,13,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,32,20,49,1020,1012,3,120,8,0,12,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,32,20,49,1020,1013,3,120,6,0,12,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,32,20,49,1020,1013,3,120,6,0,11,0,93,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,20,51,1020,1013,3,120,6,0,12,0,91,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,20,51,1020,1013,3,120,6,0,11,0,91,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,21,55,1020,1014,3,120,6,0,10,0,92,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,31,21,55,1020,1014,3,120,6,0,9,0,92,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,21,58,1020,1014,3,140,5,0,10,0,90,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,21,58,1020,1014,3,140,5,0,9,0,90,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,21,58,1020,1014,3,0,3,0,9,0,90,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,5,11,1,30,21,58,1020,1014,3,0,3,0,9,0,90,0,0,0,4,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
