minute,time_bin,month,day_of_year,airport,LATITUDE,LONGITUDE,ELEVATION,hour,tmp,dwpt,relh,drct,sknt,gust,vsby,mslp,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcode,wind_u,wind_v,gust_factor,wind_speed_diff,wind_dir_diff,high_wind_gust,min_skyl,num_cloud_layers,dewpoint_dep,tmp_diff,mslp_diff,is_day,low_visibility,date_int,turbulence
0,12,3,85,1,28.584511,77.205783,215,6,29,13,37,290.0,6,6,2,1015,5,0,0,0,0,0,0,0,5,-6,2,0,0,10,0,0,0,16,1,0,1,1,20240325,1
30,13,3,85,1,28.584511,77.205783,215,6,30,13,35,270.0,8,8,2,1014,5,0,0,0,0,0,0,0,5,-8,0,0,2,-20,0,0,0,17,1,-1,1,1,20240325,1
0,14,3,85,1,28.584511,77.205783,215,7,30,12,33,280.0,8,8,2,1014,5,0,0,0,0,0,0,0,5,-8,1,0,0,10,0,0,0,18,0,0,1,1,20240325,1
30,15,3,85,1,28.584511,77.205783,215,7,31,12,31,300.0,8,8,3,1014,5,0,0,0,0,0,0,0,5,-7,4,0,0,20,0,0,0,19,1,0,1,1,20240325,1
0,16,3,85,1,28.584511,77.205783,215,8,31,12,31,300.0,8,8,3,1013,5,0,0,0,0,0,0,0,5,-7,4,0,0,0,0,0,0,19,0,-1,1,1,20240325,1
30,17,3,85,1,28.584511,77.205783,215,8,32,12,29,290.0,12,12,3,1013,5,0,0,0,0,0,0,0,5,-11,4,0,4,-10,0,0,0,20,1,0,1,1,20240325,1
0,18,3,85,1,28.584511,77.205783,215,9,32,12,29,290.0,9,9,3,1013,5,0,0,0,0,0,0,0,5,-8,3,0,-3,0,0,0,0,20,0,0,1,1,20240325,1
30,19,3,85,1,28.584511,77.205783,215,9,32,12,29,300.0,10,10,3,1012,5,0,0,0,0,0,0,0,5,-9,5,0,1,10,0,0,0,20,0,-1,1,1,20240325,1
0,20,3,85,1,28.584511,77.205783,215,10,32,12,29,290.0,9,9,4,1012,1,0,0,0,10000,0,0,0,13,-8,3,0,-1,-10,0,0,1,20,0,0,1,0,20240325,0
30,21,3,85,1,28.584511,77.205783,215,10,32,12,29,290.0,10,10,4,1012,1,0,0,0,10000,0,0,0,13,-9,3,0,1,0,0,0,1,20,0,0,1,0,20240325,0
0,22,3,85,1,28.584511,77.205783,215,11,32,12,29,300.0,10,10,4,1011,5,0,0,0,0,0,0,0,13,-9,5,0,0,10,0,0,0,20,0,-1,1,0,20240325,1
30,23,3,85,1,28.584511,77.205783,215,11,32,13,31,300.0,10,10,4,1011,5,0,0,0,0,0,0,0,13,-9,5,0,0,0,0,0,0,19,0,0,1,0,20240325,1
0,24,3,85,1,28.584511,77.205783,215,12,32,13,31,300.0,8,18,3,1011,5,0,0,0,0,0,0,0,5,-7,4,10,-2,0,0,0,0,19,0,0,1,1,20240325,1
30,25,3,85,1,28.584511,77.205783,215,12,31,13,33,300.0,6,16,3,1012,5,0,0,0,0,0,0,0,5,-5,3,10,-2,0,0,0,0,18,-1,1,1,1,20240325,1
0,26,3,85,1,28.584511,77.205783,215,13,31,13,33,300.0,7,7,2,1012,5,0,0,0,0,0,0,0,5,-6,4,0,1,0,0,0,0,18,0,0,1,1,20240325,1
30,27,3,85,1,28.584511,77.205783,215,13,30,14,38,300.0,7,7,2,1012,5,0,0,0,0,0,0,0,5,-6,4,0,0,0,0,0,0,16,-1,0,1,1,20240325,1
0,28,3,85,1,28.584511,77.205783,215,14,29,14,40,280.0,6,6,2,1012,5,0,0,0,0,0,0,0,5,-6,1,0,-1,-20,0,0,0,15,-1,0,1,1,20240325,1
30,29,3,85,1,28.584511,77.205783,215,14,27,14,45,270.0,5,5,2,1012,5,0,0,0,0,0,0,0,5,-5,0,0,-1,-10,0,0,0,13,-2,0,1,1,20240325,1
0,30,3,85,1,28.584511,77.205783,215,15,26,15,51,270.0,5,5,2,1012,5,0,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,11,-1,0,1,1,20240325,1
30,31,3,85,1,28.584511,77.205783,215,15,26,16,54,280.0,5,5,2,1012,5,0,0,0,0,0,0,0,5,-5,1,0,0,10,0,0,0,10,0,0,1,1,20240325,1
0,32,3,85,1,28.584511,77.205783,215,16,26,16,54,270.0,4,4,2,1012,5,0,0,0,0,0,0,0,5,-4,0,0,-1,-10,0,0,0,10,0,0,1,1,20240325,1
30,33,3,85,1,28.584511,77.205783,215,16,25,15,54,260.0,4,4,2,1012,5,0,0,0,0,0,0,0,5,-4,-1,0,0,-10,0,0,0,10,-1,0,1,1,20240325,1
0,34,3,85,1,28.584511,77.205783,215,17,24,15,57,260.0,3,3,2,1012,5,0,0,0,0,0,0,0,5,-3,-1,0,-1,0,0,0,0,9,-1,0,1,1,20240325,1
30,35,3,85,1,28.584511,77.205783,215,17,24,16,61,240.0,2,2,2,1012,5,0,0,0,0,0,0,0,5,-2,-1,0,-1,-20,0,0,0,8,0,0,1,1,20240325,1
0,36,3,85,1,28.584511,77.205783,215,18,24,16,61,270.0,3,3,2,1012,5,0,0,0,0,0,0,0,5,-3,0,0,1,30,0,0,0,8,0,0,1,1,20240325,1
30,37,3,85,1,28.584511,77.205783,215,18,24,16,61,280.0,3,3,2,1012,5,0,0,0,0,0,0,0,5,-3,1,0,0,10,0,0,0,8,0,0,1,1,20240325,1
0,38,3,85,1,28.584511,77.205783,215,19,24,15,57,270.0,4,4,2,1012,5,0,0,0,0,0,0,0,5,-4,0,0,1,-10,0,0,0,9,0,0,0,1,20240325,1
30,39,3,85,1,28.584511,77.205783,215,19,23,15,61,240.0,2,2,2,1012,5,0,0,0,0,0,0,0,5,-2,-1,0,-2,-30,0,0,0,8,-1,0,0,1,20240325,1
0,40,3,85,1,28.584511,77.205783,215,20,22,15,64,230.0,3,3,2,1011,5,0,0,0,0,0,0,0,5,-2,-2,0,1,-10,0,0,0,7,-1,-1,0,1,20240325,1
30,41,3,85,1,28.584511,77.205783,215,20,21,15,69,250.0,3,3,2,1011,5,0,0,0,0,0,0,0,5,-3,-1,0,0,20,0,0,0,6,-1,0,0,1,20240325,1
0,42,3,85,1,28.584511,77.205783,215,21,20,15,73,250.0,4,4,2,1010,5,0,0,0,0,0,0,0,5,-4,-1,0,1,0,0,0,0,5,-1,-1,0,1,20240325,0
30,43,3,85,1,28.584511,77.205783,215,21,19,15,78,250.0,4,4,2,1010,5,0,0,0,0,0,0,0,7,-4,-1,0,0,0,0,0,0,4,-1,0,0,1,20240325,0
0,44,3,85,1,28.584511,77.205783,215,22,19,15,78,250.0,4,4,2,1010,5,0,0,0,0,0,0,0,7,-4,-1,0,0,0,0,0,0,4,0,0,0,1,20240325,0
30,45,3,85,1,28.584511,77.205783,215,22,19,15,78,250.0,3,3,2,1010,5,0,0,0,0,0,0,0,7,-3,-1,0,-1,0,0,0,0,4,0,0,0,1,20240325,0
0,46,3,85,1,28.584511,77.205783,215,23,19,15,78,250.0,4,4,2,1010,5,0,0,0,0,0,0,0,7,-4,-1,0,1,0,0,0,0,4,0,0,0,1,20240325,0
30,47,3,85,1,28.584511,77.205783,215,23,18,15,83,250.0,3,3,2,1010,5,0,0,0,0,0,0,0,7,-3,-1,0,-1,0,0,0,0,3,-1,0,0,1,20240325,1
0,0,3,86,1,28.584511,77.205783,215,0,18,15,83,280.0,3,3,2,1010,5,0,0,0,0,0,0,0,7,-3,1,0,0,30,0,0,0,3,0,0,0,1,20240326,1
30,1,3,86,1,28.584511,77.205783,215,0,18,15,83,240.0,2,2,2,1011,5,0,0,0,0,0,0,0,7,-2,-1,0,-1,-40,0,0,0,3,0,1,0,1,20240326,1
0,2,3,86,1,28.584511,77.205783,215,1,19,15,78,240.0,2,2,1,1011,5,0,0,0,0,0,0,0,7,-2,-1,0,0,0,0,0,0,4,1,0,0,1,20240326,0
30,3,3,86,1,28.584511,77.205783,215,1,20,15,73,230.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,-2,-2,0,1,-10,0,0,0,5,1,1,0,1,20240326,0
0,4,3,86,1,28.584511,77.205783,215,2,21,15,69,250.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,-3,-1,0,0,20,0,0,0,6,1,0,0,1,20240326,1
30,5,3,86,1,28.584511,77.205783,215,2,23,15,61,240.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,-3,-2,0,1,-10,0,0,0,8,2,1,0,1,20240326,1
0,6,3,86,1,28.584511,77.205783,215,3,23,15,61,240.0,5,5,2,1013,1,0,0,0,10000,0,0,0,5,-4,-3,0,1,0,0,0,1,8,0,0,0,1,20240326,0
30,7,3,86,1,28.584511,77.205783,215,3,24,15,57,260.0,5,5,2,1013,1,2,0,0,3500,10000,0,0,5,-5,-1,0,0,20,0,0,2,9,1,0,0,1,20240326,1
0,8,3,86,1,28.584511,77.205783,215,4,25,15,54,240.0,4,4,2,1014,1,2,0,0,3500,10000,0,0,5,-3,-2,0,-1,-20,0,0,2,10,1,1,0,1,20240326,1
30,9,3,86,1,28.584511,77.205783,215,4,26,15,51,240.0,5,5,3,1014,1,2,0,0,3500,10000,0,0,5,-4,-3,0,1,0,0,0,2,11,1,0,0,1,20240326,1
0,10,3,86,1,28.584511,77.205783,215,5,27,15,48,250.0,5,5,3,1014,1,2,0,0,3500,10000,0,0,5,-5,-2,0,0,10,0,0,2,12,1,0,0,1,20240326,1
30,11,3,86,1,28.584511,77.205783,215,5,28,15,45,260.0,5,5,3,1014,1,2,0,0,3500,10000,0,0,5,-5,-1,0,0,10,0,0,2,13,1,0,0,1,20240326,1
0,12,3,86,1,28.584511,77.205783,215,6,30,15,40,260.0,5,5,3,1014,1,2,0,0,3500,10000,0,0,5,-5,-1,0,0,0,0,0,2,15,2,0,1,1,20240326,1
30,13,3,86,1,28.584511,77.205783,215,6,31,14,36,260.0,6,6,3,1013,1,2,0,0,3500,10000,0,0,5,-6,-1,0,1,0,0,0,2,17,1,-1,1,1,20240326,1
0,14,3,86,1,28.584511,77.205783,215,7,32,13,31,290.0,6,6,3,1013,1,2,0,0,3500,10000,0,0,5,-6,2,0,0,30,0,0,2,19,1,0,1,1,20240326,1
30,15,3,86,1,28.584511,77.205783,215,7,33,12,28,290.0,6,6,3,1013,1,2,0,0,3500,10000,0,0,5,-6,2,0,0,0,0,0,2,21,1,0,1,1,20240326,1
0,16,3,86,1,28.584511,77.205783,215,8,33,10,24,310.0,9,9,3,1013,1,2,0,0,3500,10000,0,0,5,-7,6,0,3,20,0,0,2,23,0,0,1,1,20240326,1
30,17,3,86,1,28.584511,77.205783,215,8,33,9,23,290.0,6,6,3,1012,2,0,0,0,10000,0,0,0,5,-6,2,0,-3,-20,0,0,1,24,0,-1,1,1,20240326,0
0,18,3,86,1,28.584511,77.205783,215,9,34,9,22,290.0,8,8,3,1012,1,2,0,0,3500,10000,0,0,5,-8,3,0,2,0,0,0,2,25,1,0,1,1,20240326,1
30,19,3,86,1,28.584511,77.205783,215,9,34,9,22,310.0,6,6,4,1011,1,2,0,0,3500,10000,0,0,13,-5,4,0,-2,20,0,0,2,25,0,-1,1,0,20240326,1
0,20,3,86,1,28.584511,77.205783,215,10,34,9,22,280.0,7,7,4,1011,2,0,0,0,10000,0,0,0,13,-7,1,0,1,-30,0,0,1,25,0,0,1,0,20240326,0
30,21,3,86,1,28.584511,77.205783,215,10,34,9,22,300.0,7,7,4,1011,2,0,0,0,10000,0,0,0,13,-6,4,0,0,20,0,0,1,25,0,0,1,0,20240326,0
0,22,3,86,1,28.584511,77.205783,215,11,33,9,23,310.0,7,7,4,1011,2,0,0,0,10000,0,0,0,13,-5,4,0,0,10,0,0,1,24,-1,0,1,0,20240326,0
30,23,3,86,1,28.584511,77.205783,215,11,33,9,23,310.0,8,8,4,1011,2,0,0,0,10000,0,0,0,13,-6,5,0,1,0,0,0,1,24,0,0,1,0,20240326,0
0,24,3,86,1,28.584511,77.205783,215,12,32,9,24,300.0,9,9,3,1011,2,0,0,0,10000,0,0,0,5,-8,5,0,1,-10,0,0,1,23,-1,0,1,1,20240326,0
30,25,3,86,1,28.584511,77.205783,215,12,32,10,26,310.0,7,7,3,1011,1,0,0,0,10000,0,0,0,5,-5,4,0,-2,10,0,0,1,22,0,0,1,1,20240326,0
0,26,3,86,1,28.584511,77.205783,215,13,31,10,27,310.0,6,6,3,1012,1,2,0,0,3500,10000,0,0,5,-5,4,0,-1,0,0,0,2,21,-1,1,1,1,20240326,1
30,27,3,86,1,28.584511,77.205783,215,13,30,10,29,310.0,4,4,3,1012,2,0,0,0,10000,0,0,0,5,-3,3,0,-2,0,0,0,1,20,-1,0,1,1,20240326,0
0,28,3,86,1,28.584511,77.205783,215,14,30,11,31,320.0,4,4,3,1012,1,0,0,0,10000,0,0,0,5,-3,3,0,0,10,0,0,1,19,0,0,1,1,20240326,0
30,29,3,86,1,28.584511,77.205783,215,14,30,11,31,350.0,4,4,3,1012,1,0,0,0,10000,0,0,0,5,-1,4,0,0,30,0,0,1,19,0,0,1,1,20240326,1
0,30,3,86,1,28.584511,77.205783,215,15,29,12,35,350.0,4,4,3,1012,2,0,0,0,10000,0,0,0,5,-1,4,0,0,0,0,0,1,17,-1,0,1,1,20240326,0
30,31,3,86,1,28.584511,77.205783,215,15,29,12,35,350.0,4,4,2,1013,2,0,0,0,10000,0,0,0,5,-1,4,0,0,0,0,0,1,17,0,1,1,1,20240326,0
0,32,3,86,1,28.584511,77.205783,215,16,29,13,37,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,-1,-10,0,0,1,16,0,0,1,1,20240326,0
30,33,3,86,1,28.584511,77.205783,215,16,28,13,40,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,15,-1,0,1,1,20240326,0
0,34,3,86,1,28.584511,77.205783,215,17,28,13,40,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,15,0,0,1,1,20240326,0
30,35,3,86,1,28.584511,77.205783,215,17,27,13,42,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,14,-1,0,1,1,20240326,0
0,36,3,86,1,28.584511,77.205783,215,18,26,14,48,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,12,-1,0,1,1,20240326,0
30,37,3,86,1,28.584511,77.205783,215,18,26,15,51,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,11,0,0,1,1,20240326,0
0,38,3,86,1,28.584511,77.205783,215,19,25,15,54,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,10,-1,0,0,1,20240326,0
30,39,3,86,1,28.584511,77.205783,215,19,25,15,54,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,10,0,0,0,1,20240326,0
0,40,3,86,1,28.584511,77.205783,215,20,25,15,54,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,10,0,0,0,1,20240326,0
30,41,3,86,1,28.584511,77.205783,215,20,24,16,61,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,8,-1,0,0,1,20240326,0
0,42,3,86,1,28.584511,77.205783,215,21,24,16,61,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,8,0,0,0,1,20240326,0
30,43,3,86,1,28.584511,77.205783,215,21,24,16,61,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,8,0,0,0,1,20240326,0
0,44,3,86,1,28.584511,77.205783,215,22,23,16,65,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,7,-1,0,0,1,20240326,0
30,45,3,86,1,28.584511,77.205783,215,22,22,16,69,340.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-1,3,0,0,0,0,0,1,6,-1,0,0,1,20240326,0
0,46,3,86,1,28.584511,77.205783,215,23,22,16,69,340.0,3,3,2,1013,1,2,0,0,3500,10000,0,0,5,-1,3,0,0,0,0,0,2,6,0,0,0,1,20240326,1
30,47,3,86,1,28.584511,77.205783,215,23,22,16,69,340.0,3,3,2,1014,1,2,0,0,3500,10000,0,0,5,-1,3,0,0,0,0,0,2,6,0,1,0,1,20240326,1
0,0,3,87,1,28.584511,77.205783,215,0,23,16,65,300.0,4,4,2,1014,1,2,0,0,3500,10000,0,0,5,-3,2,0,1,-40,0,0,2,7,1,0,0,1,20240327,1
30,1,3,87,1,28.584511,77.205783,215,0,23,15,61,300.0,4,4,2,1015,1,2,0,0,3500,10000,0,0,5,-3,2,0,0,0,0,0,2,8,0,1,0,1,20240327,1
0,2,3,87,1,28.584511,77.205783,215,1,24,15,57,300.0,4,4,2,1015,1,2,0,0,3500,10000,0,0,5,-3,2,0,0,0,0,0,2,9,1,0,0,1,20240327,1
30,3,3,87,1,28.584511,77.205783,215,1,23,14,57,300.0,4,4,1,1015,1,2,0,0,3500,10000,0,0,5,-3,2,0,0,0,0,0,2,9,-1,0,0,1,20240327,1
0,4,3,87,1,28.584511,77.205783,215,2,24,14,54,300.0,4,4,1,1016,1,2,0,0,3500,10000,0,0,5,-3,2,0,0,0,0,0,2,10,1,1,0,1,20240327,1
30,5,3,87,1,28.584511,77.205783,215,2,26,14,48,160.0,3,3,1,1016,1,2,0,0,3500,10000,0,0,5,1,-3,0,-1,-140,0,0,2,12,2,0,0,1,20240327,1
0,6,3,87,1,28.584511,77.205783,215,3,27,13,42,170.0,3,3,2,1016,2,0,0,0,3500,0,0,0,5,1,-3,0,0,10,0,0,1,14,1,0,0,1,20240327,0
30,7,3,87,1,28.584511,77.205783,215,3,28,13,40,170.0,3,3,2,1016,1,0,0,0,3500,0,0,0,5,1,-3,0,0,0,0,0,1,15,1,0,0,1,20240327,0
0,8,3,87,1,28.584511,77.205783,215,4,29,13,37,360.0,3,3,2,1016,1,0,0,0,3500,0,0,0,5,0,3,0,0,190,0,0,1,16,1,0,0,1,20240327,1
30,9,3,87,1,28.584511,77.205783,215,4,30,13,35,300.0,4,4,2,1016,1,0,0,0,10000,0,0,0,5,-3,2,0,1,-60,0,0,1,17,1,0,0,1,20240327,0
0,10,3,87,1,28.584511,77.205783,215,5,31,12,31,170.0,4,4,2,1016,1,2,0,0,3500,10000,0,0,5,1,-4,0,0,-130,0,0,2,19,1,0,0,1,20240327,1
30,11,3,87,1,28.584511,77.205783,215,5,32,12,29,170.0,4,4,2,1016,1,2,0,0,3500,10000,0,0,5,1,-4,0,0,0,0,0,2,20,1,0,0,1,20240327,1
0,12,3,87,1,28.584511,77.205783,215,6,32,12,29,290.0,4,4,2,1016,1,2,0,0,3500,10000,0,0,5,-4,1,0,0,120,0,0,2,20,0,0,1,1,20240327,1
30,13,3,87,1,28.584511,77.205783,215,6,32,11,28,310.0,5,5,2,1016,1,2,0,0,3500,10000,0,0,5,-4,3,0,1,20,0,0,2,21,0,0,1,1,20240327,1
0,14,3,87,1,28.584511,77.205783,215,7,33,11,26,270.0,4,4,3,1015,2,0,0,0,10000,0,0,0,5,-4,0,0,-1,-40,0,0,1,22,1,-1,1,1,20240327,0
30,15,3,87,1,28.584511,77.205783,215,7,34,11,25,260.0,5,5,3,1014,2,0,0,0,10000,0,0,0,5,-5,-1,0,1,-10,0,0,1,23,1,-1,1,1,20240327,0
0,16,3,87,1,28.584511,77.205783,215,8,35,11,23,210.0,6,6,3,1014,2,0,0,0,10000,0,0,0,5,-3,-5,0,1,-50,0,0,1,24,1,0,1,1,20240327,0
30,17,3,87,1,28.584511,77.205783,215,8,35,10,22,250.0,5,5,4,1013,2,0,0,0,10000,0,0,0,13,-5,-2,0,-1,40,0,0,1,25,0,-1,1,0,20240327,1
0,18,3,87,1,28.584511,77.205783,215,9,36,11,22,270.0,5,5,4,1013,2,0,0,0,10000,0,0,0,13,-5,0,0,0,20,0,0,1,25,1,0,1,0,20240327,0
30,19,3,87,1,28.584511,77.205783,215,9,36,11,22,250.0,5,5,4,1012,2,0,0,0,10000,0,0,0,13,-5,-2,0,0,-20,0,0,1,25,0,-1,1,0,20240327,0
0,20,3,87,1,28.584511,77.205783,215,10,36,12,24,270.0,5,5,4,1012,2,0,0,0,10000,0,0,0,13,-5,0,0,0,20,0,0,1,24,0,0,1,0,20240327,0
30,21,3,87,1,28.584511,77.205783,215,10,35,13,27,300.0,6,6,4,1012,2,0,0,0,10000,0,0,0,13,-5,3,0,1,30,0,0,1,22,-1,0,1,0,20240327,1
0,22,3,87,1,28.584511,77.205783,215,11,35,13,27,310.0,6,6,4,1012,2,0,0,0,10000,0,0,0,13,-5,4,0,0,10,0,0,1,22,0,0,1,0,20240327,0
30,23,3,87,1,28.584511,77.205783,215,11,35,13,27,310.0,6,6,4,1011,2,0,0,0,10000,0,0,0,13,-5,4,0,0,0,0,0,1,22,0,-1,1,0,20240327,0
0,24,3,87,1,28.584511,77.205783,215,12,34,14,30,320.0,8,8,4,1012,2,0,0,0,10000,0,0,0,13,-5,6,0,2,10,0,0,1,20,-1,1,1,0,20240327,0
30,25,3,87,1,28.584511,77.205783,215,12,33,13,30,330.0,10,10,4,1012,2,0,0,0,10000,0,0,0,13,-5,9,0,2,10,0,0,1,20,-1,0,1,0,20240327,0
0,26,3,87,1,28.584511,77.205783,215,13,32,14,34,330.0,8,8,4,1012,2,0,0,0,10000,0,0,0,13,-4,7,0,-2,0,0,0,1,18,-1,0,1,0,20240327,0
30,27,3,87,1,28.584511,77.205783,215,13,31,14,36,330.0,7,7,3,1012,2,0,0,0,10000,0,0,0,5,-4,6,0,-1,0,0,0,1,17,-1,0,1,1,20240327,0
0,28,3,87,1,28.584511,77.205783,215,14,31,15,38,330.0,7,7,2,1012,2,0,0,0,10000,0,0,0,5,-4,6,0,0,0,0,0,1,16,0,0,1,1,20240327,0
30,29,3,87,1,28.584511,77.205783,215,14,30,15,40,330.0,6,6,2,1013,2,0,0,0,10000,0,0,0,5,-3,5,0,-1,0,0,0,1,15,-1,1,1,1,20240327,0
0,30,3,87,1,28.584511,77.205783,215,15,30,15,40,340.0,7,7,2,1013,1,0,0,0,10000,0,0,0,5,-2,7,0,1,10,0,0,1,15,0,0,1,1,20240327,0
30,31,3,87,1,28.584511,77.205783,215,15,30,15,40,340.0,7,7,2,1013,1,0,0,0,10000,0,0,0,5,-2,7,0,0,0,0,0,1,15,0,0,1,1,20240327,0
0,32,3,87,1,28.584511,77.205783,215,16,29,15,43,350.0,6,6,2,1013,2,0,0,0,10000,0,0,0,5,-1,6,0,-1,10,0,0,1,14,-1,0,1,1,20240327,0
30,33,3,87,1,28.584511,77.205783,215,16,29,16,45,340.0,6,6,2,1014,2,0,0,0,10000,0,0,0,5,-2,6,0,0,-10,0,0,1,13,0,1,1,1,20240327,0
0,34,3,87,1,28.584511,77.205783,215,17,29,16,45,340.0,6,6,2,1014,2,0,0,0,10000,0,0,0,5,-2,6,0,0,0,0,0,1,13,0,0,1,1,20240327,0
30,35,3,87,1,28.584511,77.205783,215,17,28,15,45,350.0,6,6,2,1013,2,0,0,0,10000,0,0,0,5,-1,6,0,0,10,0,0,1,13,-1,-1,1,1,20240327,0
0,36,3,87,1,28.584511,77.205783,215,18,28,15,45,30.0,2,2,2,1013,1,2,0,0,3500,10000,0,0,5,1,2,0,-4,-320,0,0,2,13,0,0,1,1,20240327,1
30,37,3,87,1,28.584511,77.205783,215,18,27,14,45,30.0,2,2,2,1013,2,3,0,0,3500,10000,0,0,5,1,2,0,0,0,0,0,2,13,-1,0,1,1,20240327,1
0,38,3,87,1,28.584511,77.205783,215,19,27,14,45,240.0,3,3,2,1013,2,3,0,0,3500,10000,0,0,5,-3,-2,0,1,210,0,0,2,13,0,0,0,1,20240327,1
30,39,3,87,1,28.584511,77.205783,215,19,26,14,48,220.0,2,2,2,1012,2,3,0,0,3500,10000,0,0,5,-1,-2,0,-1,-20,0,0,2,12,-1,-1,0,1,20240327,1
0,40,3,87,1,28.584511,77.205783,215,20,26,14,48,250.0,3,3,2,1012,2,3,0,0,3500,10000,0,0,5,-3,-1,0,1,30,0,0,2,12,0,0,0,1,20240327,1
30,41,3,87,1,28.584511,77.205783,215,20,25,14,50,250.0,2,2,2,1012,2,3,0,0,3500,10000,0,0,5,-2,-1,0,-1,0,0,0,2,11,-1,0,0,1,20240327,1
0,42,3,87,1,28.584511,77.205783,215,21,25,14,50,260.0,3,3,2,1011,2,3,0,0,3500,10000,0,0,5,-3,-1,0,1,10,0,0,2,11,0,-1,0,1,20240327,1
30,43,3,87,1,28.584511,77.205783,215,21,24,15,57,260.0,5,5,2,1011,2,3,0,0,3500,10000,0,0,5,-5,-1,0,2,0,0,0,2,9,-1,0,0,1,20240327,1
0,44,3,87,1,28.584511,77.205783,215,22,24,15,57,260.0,4,4,2,1011,2,3,0,0,3500,10000,0,0,5,-4,-1,0,-1,0,0,0,2,9,0,0,0,1,20240327,1
30,45,3,87,1,28.584511,77.205783,215,22,24,15,57,290.0,7,7,2,1012,2,3,0,0,3500,10000,0,0,5,-7,2,0,3,30,0,0,2,9,0,1,0,1,20240327,1
0,46,3,87,1,28.584511,77.205783,215,23,25,15,54,310.0,6,6,2,1012,2,3,0,0,3500,10000,0,0,5,-5,4,0,-1,20,0,0,2,10,1,0,0,1,20240327,1
30,47,3,87,1,28.584511,77.205783,215,23,25,14,50,340.0,7,7,2,1011,2,3,0,0,3500,10000,0,0,5,-2,7,0,1,30,0,0,2,11,0,-1,0,1,20240327,1
0,0,3,88,1,28.584511,77.205783,215,0,25,14,50,300.0,4,4,2,1011,2,3,0,0,3500,10000,0,0,5,-3,2,0,-3,-40,0,0,2,11,0,0,0,1,20240328,1
30,1,3,88,1,28.584511,77.205783,215,0,24,14,54,240.0,2,2,2,1012,1,3,0,0,3500,10000,0,0,5,-2,-1,0,-2,-60,0,0,2,10,-1,1,0,1,20240328,1
0,2,3,88,1,28.584511,77.205783,215,1,23,15,61,240.0,2,2,2,1012,1,2,0,0,3500,10000,0,0,5,-2,-1,0,0,0,0,0,2,8,-1,0,0,1,20240328,1
30,3,3,88,1,28.584511,77.205783,215,1,23,15,61,230.0,4,4,1,1012,1,2,0,0,3500,10000,0,0,5,-3,-3,0,2,-10,0,0,2,8,0,0,0,1,20240328,1
0,4,3,88,1,28.584511,77.205783,215,2,24,15,57,270.0,4,4,1,1012,1,2,0,0,3500,10000,0,0,5,-4,0,0,0,40,0,0,2,9,1,0,0,1,20240328,1
30,5,3,88,1,28.584511,77.205783,215,2,25,15,54,270.0,5,5,1,1013,2,0,0,0,10000,0,0,0,5,-5,0,0,1,0,0,0,1,10,1,1,0,1,20240328,0
0,6,3,88,1,28.584511,77.205783,215,3,26,15,51,250.0,6,6,2,1013,2,0,0,0,10000,0,0,0,5,-6,-2,0,1,-20,0,0,1,11,1,0,0,1,20240328,0
30,7,3,88,1,28.584511,77.205783,215,3,26,15,51,240.0,5,5,2,1013,2,0,0,0,10000,0,0,0,5,-4,-3,0,-1,-10,0,0,1,11,0,0,0,1,20240328,0
0,8,3,88,1,28.584511,77.205783,215,4,27,15,48,270.0,5,5,2,1013,2,0,0,0,10000,0,0,0,5,-5,0,0,0,30,0,0,1,12,1,0,0,1,20240328,1
30,9,3,88,1,28.584511,77.205783,215,4,29,14,40,280.0,4,4,2,1013,2,0,0,0,10000,0,0,0,5,-4,1,0,-1,10,0,0,1,15,2,0,0,1,20240328,0
0,10,3,88,1,28.584511,77.205783,215,5,30,13,35,250.0,3,3,2,1013,2,0,0,0,10000,0,0,0,5,-3,-1,0,-1,-30,0,0,1,17,1,0,0,1,20240328,0
